"Severity","Category","Object","RecordId","RecordName","Issue","Evidence","RecommendedAction"
"Medium","商品不足","ContractLineItem__c","a03RB00001Nswg1YAB","株式会社コスモスイニシア 流通事業部(セキュリティオプション年払い）_2026/05","商品マスタが未設定","Month=2026/05, Amount=30000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001Nswg2YAB","株式会社コスモスイニシア 流通事業部(セキュリティオプション年払い）_2026/06","商品マスタが未設定","Month=2026/06, Amount=30000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001Nswg3YAB","株式会社コスモスイニシア 流通事業部(セキュリティオプション年払い）_2026/07","商品マスタが未設定","Month=2026/07, Amount=30000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001Nswg4YAB","株式会社コスモスイニシア 流通事業部(セキュリティオプション年払い）_2026/08","商品マスタが未設定","Month=2026/08, Amount=30000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001Nswg5YAB","株式会社コスモスイニシア 流通事業部(セキュリティオプション年払い）_2026/09","商品マスタが未設定","Month=2026/09, Amount=30000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001Nswg6YAB","株式会社コスモスイニシア 流通事業部(セキュリティオプション年払い）_2026/10","商品マスタが未設定","Month=2026/10, Amount=30000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001Nswg7YAB","株式会社コスモスイニシア 流通事業部(セキュリティオプション年払い）_2026/11","商品マスタが未設定","Month=2026/11, Amount=30000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001Nswg8YAB","株式会社コスモスイニシア 流通事業部(セキュリティオプション年払い）_2026/12","商品マスタが未設定","Month=2026/12, Amount=30000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001Nswg9YAB","株式会社コスモスイニシア 流通事業部(セキュリティオプション年払い）_2027/01","商品マスタが未設定","Month=2027/01, Amount=30000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001NswgAYAR","株式会社コスモスイニシア 流通事業部(セキュリティオプション年払い）_2027/02","商品マスタが未設定","Month=2027/02, Amount=30000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001NswgBYAR","株式会社コスモスイニシア 流通事業部(セキュリティオプション年払い）_2027/03","商品マスタが未設定","Month=2027/03, Amount=30000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001NswjCYAR","株式会社サンケイビル_2026/04","商品マスタが未設定","Month=2026/04, Amount=70000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001NswjDYAR","株式会社サンケイビル_2026/05","商品マスタが未設定","Month=2026/05, Amount=70000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001NswjEYAR","株式会社サンケイビル_2026/06","商品マスタが未設定","Month=2026/06, Amount=70000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001NswjFYAR","株式会社サンケイビル_2026/07","商品マスタが未設定","Month=2026/07, Amount=70000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001NswjGYAR","株式会社サンケイビル_2026/08","商品マスタが未設定","Month=2026/08, Amount=70000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001NswjHYAR","株式会社サンケイビル_2026/09","商品マスタが未設定","Month=2026/09, Amount=70000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001NswjIYAR","株式会社サンケイビル_2026/10","商品マスタが未設定","Month=2026/10, Amount=70000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001NswjJYAR","株式会社サンケイビル_2026/11","商品マスタが未設定","Month=2026/11, Amount=70000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001NswjKYAR","株式会社サンケイビル_2026/12","商品マスタが未設定","Month=2026/12, Amount=70000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001NswjLYAR","株式会社サンケイビル_2027/01","商品マスタが未設定","Month=2027/01, Amount=70000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001NswjMYAR","株式会社サンケイビル_2027/02","商品マスタが未設定","Month=2027/02, Amount=70000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001NswjNYAR","株式会社サンケイビル_2027/03","商品マスタが未設定","Month=2027/03, Amount=70000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001Nswq2YAB","株式会社サンホームズ_2025/04","商品マスタが未設定","Month=2025/04, Amount=11000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001Nswq3YAB","株式会社サンホームズ_2025/05","商品マスタが未設定","Month=2025/05, Amount=11000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001Nswq4YAB","株式会社サンホームズ_2025/06","商品マスタが未設定","Month=2025/06, Amount=11000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001Nswq5YAB","株式会社サンホームズ_2025/07","商品マスタが未設定","Month=2025/07, Amount=11000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001Nswq6YAB","株式会社サンホームズ_2025/08","商品マスタが未設定","Month=2025/08, Amount=11000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001Nswq7YAB","株式会社サンホームズ_2025/09","商品マスタが未設定","Month=2025/09, Amount=11000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001Nswq8YAB","株式会社サンホームズ_2025/10","商品マスタが未設定","Month=2025/10, Amount=11000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001Nswq9YAB","株式会社サンホームズ_2025/11","商品マスタが未設定","Month=2025/11, Amount=11000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001NswqAYAR","株式会社サンホームズ_2025/12","商品マスタが未設定","Month=2025/12, Amount=11000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001NswnmYAB","株式会社シアーズホーム(旧：株式会社サンタ不動産）_2025/02","商品マスタが未設定","Month=2025/02, Amount=11000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001NswnnYAB","株式会社シアーズホーム(旧：株式会社サンタ不動産）_2025/03","商品マスタが未設定","Month=2025/03, Amount=11000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001NswnoYAB","株式会社シアーズホーム(旧：株式会社サンタ不動産）_2025/04","商品マスタが未設定","Month=2025/04, Amount=11000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001NswnpYAB","株式会社シアーズホーム(旧：株式会社サンタ不動産）_2025/05","商品マスタが未設定","Month=2025/05, Amount=11000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001NswnqYAB","株式会社シアーズホーム(旧：株式会社サンタ不動産）_2025/06","商品マスタが未設定","Month=2025/06, Amount=11000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001NswnrYAB","株式会社シアーズホーム(旧：株式会社サンタ不動産）_2025/07","商品マスタが未設定","Month=2025/07, Amount=11000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001NswnsYAB","株式会社シアーズホーム(旧：株式会社サンタ不動産）_2025/08","商品マスタが未設定","Month=2025/08, Amount=11000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001NswntYAB","株式会社シアーズホーム(旧：株式会社サンタ不動産）_2025/09","商品マスタが未設定","Month=2025/09, Amount=11000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001NswnuYAB","株式会社シアーズホーム(旧：株式会社サンタ不動産）_2025/10","商品マスタが未設定","Month=2025/10, Amount=11000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001NswnvYAB","株式会社シアーズホーム(旧：株式会社サンタ不動産）_2025/11","商品マスタが未設定","Month=2025/11, Amount=11000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001NswnwYAB","株式会社シアーズホーム(旧：株式会社サンタ不動産）_2025/12","商品マスタが未設定","Month=2025/12, Amount=11000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001NswnxYAB","株式会社シアーズホーム(旧：株式会社サンタ不動産）_2026/01","商品マスタが未設定","Month=2026/01, Amount=11000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001NswnyYAB","株式会社シアーズホーム(旧：株式会社サンタ不動産）_2026/02","商品マスタが未設定","Month=2026/02, Amount=11000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001NswnzYAB","株式会社シアーズホーム(旧：株式会社サンタ不動産）_2026/03","商品マスタが未設定","Month=2026/03, Amount=11000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001NswckYAB","株式会社ジョイフル本田_2025/05","商品マスタが未設定","Month=2025/05, Amount=55000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001NswclYAB","株式会社ジョイフル本田_2025/06","商品マスタが未設定","Month=2025/06, Amount=55000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001NswcmYAB","株式会社ジョイフル本田_2025/07","商品マスタが未設定","Month=2025/07, Amount=55000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001NswcnYAB","株式会社ジョイフル本田_2025/08","商品マスタが未設定","Month=2025/08, Amount=55000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001NswcoYAB","株式会社ジョイフル本田_2025/09","商品マスタが未設定","Month=2025/09, Amount=55000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001NswcpYAB","株式会社ジョイフル本田_2025/10","商品マスタが未設定","Month=2025/10, Amount=55000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001NswcqYAB","株式会社ジョイフル本田_2025/11","商品マスタが未設定","Month=2025/11, Amount=55000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001NswcrYAB","株式会社ジョイフル本田_2025/12","商品マスタが未設定","Month=2025/12, Amount=55000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001NswcsYAB","株式会社ジョイフル本田_2026/01","商品マスタが未設定","Month=2026/01, Amount=55000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001NswctYAB","株式会社ジョイフル本田_2026/02","商品マスタが未設定","Month=2026/02, Amount=55000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001NswcuYAB","株式会社ジョイフル本田_2026/03","商品マスタが未設定","Month=2026/03, Amount=55000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001NswcvYAB","株式会社ジョイフル本田_2026/04","商品マスタが未設定","Month=2026/04, Amount=55000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001NswcwYAB","株式会社ジョイフル本田_2026/05","商品マスタが未設定","Month=2026/05, Amount=55000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001NswkaYAB","株式会社デザインアーク 東京本店 東京スペースソリューション第１営業所_2026/06","商品マスタが未設定","Month=2026/06, Amount=30000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001RcACKYA3","株式会社デザインアーク　東京本店　東京スペースソリューション第１営業所_2026/07","商品マスタが未設定","Month=2026/07, Amount=30000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001STmHeYAL","株式会社デザインアーク　東京本店　東京スペースソリューション第１営業所_2026/08","商品マスタが未設定","Month=2026/08, Amount=30000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001NswirYAB","株式会社トーケン_2026/03","商品マスタが未設定","Month=2026/03, Amount=80000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001NswisYAB","株式会社トーケン_2026/04","商品マスタが未設定","Month=2026/04, Amount=80000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001NswitYAB","株式会社トーケン_2026/05","商品マスタが未設定","Month=2026/05, Amount=80000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001NswiuYAB","株式会社トーケン_2026/06","商品マスタが未設定","Month=2026/06, Amount=80000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001NswivYAB","株式会社トーケン_2026/07","商品マスタが未設定","Month=2026/07, Amount=80000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001NswiwYAB","株式会社トーケン_2026/08","商品マスタが未設定","Month=2026/08, Amount=80000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001NswixYAB","株式会社トーケン_2026/09","商品マスタが未設定","Month=2026/09, Amount=80000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001NswiyYAB","株式会社トーケン_2026/10","商品マスタが未設定","Month=2026/10, Amount=80000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001NswizYAB","株式会社トーケン_2026/11","商品マスタが未設定","Month=2026/11, Amount=80000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001Nswj0YAB","株式会社トーケン_2026/12","商品マスタが未設定","Month=2026/12, Amount=80000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001Nswj1YAB","株式会社トーケン_2027/01","商品マスタが未設定","Month=2027/01, Amount=80000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001Nswj2YAB","株式会社トーケン_2027/02","商品マスタが未設定","Month=2027/02, Amount=80000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001NswqbYAB","株式会社ハートランド_2025/04","商品マスタが未設定","Month=2025/04, Amount=11000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001NswqcYAB","株式会社ハートランド_2025/05","商品マスタが未設定","Month=2025/05, Amount=11000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001NswqdYAB","株式会社ハートランド_2025/06","商品マスタが未設定","Month=2025/06, Amount=11000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001NswqeYAB","株式会社ハートランド_2025/07","商品マスタが未設定","Month=2025/07, Amount=11000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001NswqfYAB","株式会社ハートランド_2025/08","商品マスタが未設定","Month=2025/08, Amount=11000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001NswqgYAB","株式会社ハートランド_2025/09","商品マスタが未設定","Month=2025/09, Amount=11000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001NswqhYAB","株式会社ハートランド_2025/10","商品マスタが未設定","Month=2025/10, Amount=11000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001NswqiYAB","株式会社ハートランド_2025/11","商品マスタが未設定","Month=2025/11, Amount=11000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001NswqjYAB","株式会社ハートランド_2025/12","商品マスタが未設定","Month=2025/12, Amount=11000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001NswqkYAB","株式会社ハートランド_2026/01","商品マスタが未設定","Month=2026/01, Amount=11000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001NswqlYAB","株式会社ハートランド_2026/02","商品マスタが未設定","Month=2026/02, Amount=11000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001NswqmYAB","株式会社ハートランド_2026/03","商品マスタが未設定","Month=2026/03, Amount=11000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001NswqnYAB","株式会社ハートランド_2026/04","商品マスタが未設定","Month=2026/04, Amount=11000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001NswqoYAB","株式会社ハートランド_2026/05","商品マスタが未設定","Month=2026/05, Amount=11000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001NswqpYAB","株式会社ハートランド_2026/06","商品マスタが未設定","Month=2026/06, Amount=11000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001NswjiYAB","株式会社フジタ BIM推進部_2026/04","商品マスタが未設定","Month=2026/04, Amount=42000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001NswjjYAB","株式会社フジタ BIM推進部_2026/05","商品マスタが未設定","Month=2026/05, Amount=42000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001NswjkYAB","株式会社フジタ BIM推進部_2026/06","商品マスタが未設定","Month=2026/06, Amount=42000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001NswjlYAB","株式会社フジタ BIM推進部_2026/07","商品マスタが未設定","Month=2026/07, Amount=42000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001NswjmYAB","株式会社フジタ BIM推進部_2026/08","商品マスタが未設定","Month=2026/08, Amount=42000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001NswjnYAB","株式会社フジタ BIM推進部_2026/09","商品マスタが未設定","Month=2026/09, Amount=42000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001NswjoYAB","株式会社フジタ BIM推進部_2026/10","商品マスタが未設定","Month=2026/10, Amount=42000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001NswjpYAB","株式会社フジタ BIM推進部_2026/11","商品マスタが未設定","Month=2026/11, Amount=42000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001NswjqYAB","株式会社フジタ BIM推進部_2026/12","商品マスタが未設定","Month=2026/12, Amount=42000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001NswjrYAB","株式会社フジタ BIM推進部_2027/01","商品マスタが未設定","Month=2027/01, Amount=42000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001NswjsYAB","株式会社フジタ BIM推進部_2027/02","商品マスタが未設定","Month=2027/02, Amount=42000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001NswjtYAB","株式会社フジタ BIM推進部_2027/03","商品マスタが未設定","Month=2027/03, Amount=42000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001NswjuYAB","株式会社フジタ 設計統括部_2026/04","商品マスタが未設定","Month=2026/04, Amount=98000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001NswjvYAB","株式会社フジタ 設計統括部_2026/05","商品マスタが未設定","Month=2026/05, Amount=98000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001NswjwYAB","株式会社フジタ 設計統括部_2026/06","商品マスタが未設定","Month=2026/06, Amount=98000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001NswjxYAB","株式会社フジタ 設計統括部_2026/07","商品マスタが未設定","Month=2026/07, Amount=98000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001NswjyYAB","株式会社フジタ 設計統括部_2026/08","商品マスタが未設定","Month=2026/08, Amount=98000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001NswjzYAB","株式会社フジタ 設計統括部_2026/09","商品マスタが未設定","Month=2026/09, Amount=98000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001Nswk0YAB","株式会社フジタ 設計統括部_2026/10","商品マスタが未設定","Month=2026/10, Amount=98000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001Nswk1YAB","株式会社フジタ 設計統括部_2026/11","商品マスタが未設定","Month=2026/11, Amount=98000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001Nswk2YAB","株式会社フジタ 設計統括部_2026/12","商品マスタが未設定","Month=2026/12, Amount=98000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001Nswk3YAB","株式会社フジタ 設計統括部_2027/01","商品マスタが未設定","Month=2027/01, Amount=98000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001Nswk4YAB","株式会社フジタ 設計統括部_2027/02","商品マスタが未設定","Month=2027/02, Amount=98000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001Nswk5YAB","株式会社フジタ 設計統括部_2027/03","商品マスタが未設定","Month=2027/03, Amount=98000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001NswhUYAR","株式会社フジタ（調達本部 インテリア・ソリューション統括部 インテリア部）_2026/02","商品マスタが未設定","Month=2026/02, Amount=75000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001NswhVYAR","株式会社フジタ（調達本部 インテリア・ソリューション統括部 インテリア部）_2026/03","商品マスタが未設定","Month=2026/03, Amount=75000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001NswhWYAR","株式会社フジタ（調達本部 インテリア・ソリューション統括部 インテリア部）_2026/04","商品マスタが未設定","Month=2026/04, Amount=70000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001NswhXYAR","株式会社フジタ（調達本部 インテリア・ソリューション統括部 インテリア部）_2026/05","商品マスタが未設定","Month=2026/05, Amount=70000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001NswhYYAR","株式会社フジタ（調達本部 インテリア・ソリューション統括部 インテリア部）_2026/06","商品マスタが未設定","Month=2026/06, Amount=70000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001NswhZYAR","株式会社フジタ（調達本部 インテリア・ソリューション統括部 インテリア部）_2026/07","商品マスタが未設定","Month=2026/07, Amount=70000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001NswhaYAB","株式会社フジタ（調達本部 インテリア・ソリューション統括部 インテリア部）_2026/08","商品マスタが未設定","Month=2026/08, Amount=70000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001NswhbYAB","株式会社フジタ（調達本部 インテリア・ソリューション統括部 インテリア部）_2026/09","商品マスタが未設定","Month=2026/09, Amount=70000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001NswhcYAB","株式会社フジタ（調達本部 インテリア・ソリューション統括部 インテリア部）_2026/10","商品マスタが未設定","Month=2026/10, Amount=70000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001NswhdYAB","株式会社フジタ（調達本部 インテリア・ソリューション統括部 インテリア部）_2026/11","商品マスタが未設定","Month=2026/11, Amount=70000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001NswheYAB","株式会社フジタ（調達本部 インテリア・ソリューション統括部 インテリア部）_2026/12","商品マスタが未設定","Month=2026/12, Amount=70000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001NswhfYAB","株式会社フジタ（調達本部 インテリア・ソリューション統括部 インテリア部）_2027/01","商品マスタが未設定","Month=2027/01, Amount=70000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001NswhgYAB","株式会社フジタ（調達本部 インテリア・ソリューション統括部 インテリア部）_2027/02","商品マスタが未設定","Month=2027/02, Amount=70000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001NswhhYAB","株式会社フジタ（調達本部 インテリア・ソリューション統括部 インテリア部）_2027/03","商品マスタが未設定","Month=2027/03, Amount=70000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001NswopYAB","株式会社ヤマユウ_2025/01","商品マスタが未設定","Month=2025/01, Amount=11000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001NswoqYAB","株式会社ヤマユウ_2025/02","商品マスタが未設定","Month=2025/02, Amount=11000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001NsworYAB","株式会社ヤマユウ_2025/03","商品マスタが未設定","Month=2025/03, Amount=11000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001NswosYAB","株式会社ヤマユウ_2025/04","商品マスタが未設定","Month=2025/04, Amount=11000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001NswotYAB","株式会社ヤマユウ_2025/05","商品マスタが未設定","Month=2025/05, Amount=11000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001NswouYAB","株式会社ヤマユウ_2025/06","商品マスタが未設定","Month=2025/06, Amount=11000","請求明細の商品・名称・金額から商品を確定する"
