"Severity","Category","Object","RecordId","RecordName","Issue","Evidence","RecommendedAction"
"Medium","Freee情報不足","Invoice__c","a00RB00002B4i3gYAB","INV-0000000330","freee請求書IDはあるがURLがない","FreeeId=56680866","IDから請求書URLを補完する"
"Medium","Freee情報不足","Invoice__c","a00RB00002B4i3hYAB","INV-0000000331","freee請求書IDはあるがURLがない","FreeeId=56682295","IDから請求書URLを補完する"
"Medium","Freee情報不足","Invoice__c","a00RB00002B4i3iYAB","INV-0000000332","freee請求書IDはあるがURLがない","FreeeId=56692848","IDから請求書URLを補完する"
"Medium","Freee情報不足","Invoice__c","a00RB00002B4i3jYAB","INV-0000000333","freee請求書IDはあるがURLがない","FreeeId=56701208","IDから請求書URLを補完する"
"Medium","Freee情報不足","Invoice__c","a00RB00002B4i3kYAB","INV-0000000334","freee請求書IDはあるがURLがない","FreeeId=58573601","IDから請求書URLを補完する"
"Medium","Freee情報不足","Invoice__c","a00RB00002B4i3lYAB","INV-0000000335","freee請求書IDはあるがURLがない","FreeeId=58573606","IDから請求書URLを補完する"
"Medium","Freee情報不足","Invoice__c","a00RB00002B4i3mYAB","INV-0000000336","freee請求書IDはあるがURLがない","FreeeId=58573608","IDから請求書URLを補完する"
"Medium","Freee情報不足","Invoice__c","a00RB00002B4i3nYAB","INV-0000000337","freee請求書IDはあるがURLがない","FreeeId=58573626","IDから請求書URLを補完する"
"Medium","Freee情報不足","Invoice__c","a00RB00002B4i3oYAB","INV-0000000338","freee請求書IDはあるがURLがない","FreeeId=58573627","IDから請求書URLを補完する"
"Medium","Freee情報不足","Invoice__c","a00RB00002B4i3pYAB","INV-0000000339","freee請求書IDはあるがURLがない","FreeeId=58573629","IDから請求書URLを補完する"
"Medium","Freee情報不足","Invoice__c","a00RB00002B4i3qYAB","INV-0000000340","freee請求書IDはあるがURLがない","FreeeId=58573631","IDから請求書URLを補完する"
"Medium","Freee情報不足","Invoice__c","a00RB00002B4i3rYAB","INV-0000000341","freee請求書IDはあるがURLがない","FreeeId=58573632","IDから請求書URLを補完する"
"Medium","Freee情報不足","Invoice__c","a00RB00002B4i3sYAB","INV-0000000342","freee請求書IDはあるがURLがない","FreeeId=58573642","IDから請求書URLを補完する"
"Medium","Freee情報不足","Invoice__c","a00RB00002B4i3tYAB","INV-0000000343","freee請求書IDはあるがURLがない","FreeeId=58573647","IDから請求書URLを補完する"
"Medium","Freee情報不足","Invoice__c","a00RB00002B4i3uYAB","INV-0000000344","freee請求書IDはあるがURLがない","FreeeId=58573663","IDから請求書URLを補完する"
"Medium","Freee情報不足","Invoice__c","a00RB00002B4i3vYAB","INV-0000000345","freee請求書IDはあるがURLがない","FreeeId=58573667","IDから請求書URLを補完する"
"Medium","Freee情報不足","Invoice__c","a00RB00002B4i3wYAB","INV-0000000346","freee請求書IDはあるがURLがない","FreeeId=58691585","IDから請求書URLを補完する"
"Medium","Freee情報不足","Invoice__c","a00RB00002B4i3xYAB","INV-0000000347","freee請求書IDはあるがURLがない","FreeeId=58708849","IDから請求書URLを補完する"
"Medium","Freee情報不足","Invoice__c","a00RB00002B4i3yYAB","INV-0000000348","freee請求書IDはあるがURLがない","FreeeId=58710933","IDから請求書URLを補完する"
"Medium","Freee情報不足","Invoice__c","a00RB00002B4i3zYAB","INV-0000000349","freee請求書IDはあるがURLがない","FreeeId=56527538","IDから請求書URLを補完する"
"Medium","Freee情報不足","Invoice__c","a00RB00002B4i40YAB","INV-0000000350","freee請求書IDはあるがURLがない","FreeeId=56527539","IDから請求書URLを補完する"
"Medium","Freee情報不足","Invoice__c","a00RB00002B4i41YAB","INV-0000000351","freee請求書IDはあるがURLがない","FreeeId=56527540","IDから請求書URLを補完する"
"Medium","Freee情報不足","Invoice__c","a00RB00002B4i42YAB","INV-0000000352","freee請求書IDはあるがURLがない","FreeeId=56527541","IDから請求書URLを補完する"
"Medium","Freee情報不足","Invoice__c","a00RB00002B4i43YAB","INV-0000000353","freee請求書IDはあるがURLがない","FreeeId=56527544","IDから請求書URLを補完する"
"Medium","Freee情報不足","Invoice__c","a00RB00002B4i44YAB","INV-0000000354","freee請求書IDはあるがURLがない","FreeeId=56527552","IDから請求書URLを補完する"
"Medium","Freee情報不足","Invoice__c","a00RB00002B4i45YAB","INV-0000000355","freee請求書IDはあるがURLがない","FreeeId=54153857","IDから請求書URLを補完する"
"Medium","Freee情報不足","Invoice__c","a00RB00002B4i46YAB","INV-0000000356","freee請求書IDはあるがURLがない","FreeeId=54153860","IDから請求書URLを補完する"
"Medium","Freee情報不足","Invoice__c","a00RB00002B4i47YAB","INV-0000000357","freee請求書IDはあるがURLがない","FreeeId=54153872","IDから請求書URLを補完する"
"Medium","Freee情報不足","Invoice__c","a00RB00002B4i48YAB","INV-0000000358","freee請求書IDはあるがURLがない","FreeeId=54153877","IDから請求書URLを補完する"
"Medium","Freee情報不足","Invoice__c","a00RB00002B4i49YAB","INV-0000000359","freee請求書IDはあるがURLがない","FreeeId=54246103","IDから請求書URLを補完する"
"Medium","Freee情報不足","Invoice__c","a00RB00002B4i4AYAR","INV-0000000360","freee請求書IDはあるがURLがない","FreeeId=54246260","IDから請求書URLを補完する"
"Medium","Freee情報不足","Invoice__c","a00RB00002B4i4BYAR","INV-0000000361","freee請求書IDはあるがURLがない","FreeeId=63077917","IDから請求書URLを補完する"
"Medium","Freee情報不足","Invoice__c","a00RB00002B4i4CYAR","INV-0000000362","freee請求書IDはあるがURLがない","FreeeId=63077927","IDから請求書URLを補完する"
"Medium","Freee情報不足","Invoice__c","a00RB00002B4i4DYAR","INV-0000000363","freee請求書IDはあるがURLがない","FreeeId=63077938","IDから請求書URLを補完する"
"Medium","Freee情報不足","Invoice__c","a00RB00002B4i4EYAR","INV-0000000364","freee請求書IDはあるがURLがない","FreeeId=63077950","IDから請求書URLを補完する"
"Medium","Freee情報不足","Invoice__c","a00RB00002B4i4FYAR","INV-0000000365","freee請求書IDはあるがURLがない","FreeeId=63077988","IDから請求書URLを補完する"
"Medium","Freee情報不足","Invoice__c","a00RB00002B4i4GYAR","INV-0000000366","freee請求書IDはあるがURLがない","FreeeId=63077993","IDから請求書URLを補完する"
"Medium","Freee情報不足","Invoice__c","a00RB00002B4i4HYAR","INV-0000000367","freee請求書IDはあるがURLがない","FreeeId=63077995","IDから請求書URLを補完する"
"Medium","Freee情報不足","Invoice__c","a00RB00002B4i4IYAR","INV-0000000368","freee請求書IDはあるがURLがない","FreeeId=63125666","IDから請求書URLを補完する"
"Medium","Freee情報不足","Invoice__c","a00RB00002B4i4JYAR","INV-0000000369","freee請求書IDはあるがURLがない","FreeeId=63125722","IDから請求書URLを補完する"
"Medium","Freee情報不足","Invoice__c","a00RB00002B4i4KYAR","INV-0000000370","freee請求書IDはあるがURLがない","FreeeId=63150551","IDから請求書URLを補完する"
"Medium","Freee情報不足","Invoice__c","a00RB00002B4i4LYAR","INV-0000000371","freee請求書IDはあるがURLがない","FreeeId=63150553","IDから請求書URLを補完する"
"Medium","Freee情報不足","Invoice__c","a00RB00002B4i4MYAR","INV-0000000372","freee請求書IDはあるがURLがない","FreeeId=63150554","IDから請求書URLを補完する"
"Medium","Freee情報不足","Invoice__c","a00RB00002B4i4NYAR","INV-0000000373","freee請求書IDはあるがURLがない","FreeeId=63150555","IDから請求書URLを補完する"
"Medium","Freee情報不足","Invoice__c","a00RB00002B4i4OYAR","INV-0000000374","freee請求書IDはあるがURLがない","FreeeId=63150568","IDから請求書URLを補完する"
"Medium","Freee情報不足","Invoice__c","a00RB00002B4i4PYAR","INV-0000000375","freee請求書IDはあるがURLがない","FreeeId=63150570","IDから請求書URLを補完する"
"Medium","Freee情報不足","Invoice__c","a00RB00002B4i4QYAR","INV-0000000376","freee請求書IDはあるがURLがない","FreeeId=63150578","IDから請求書URLを補完する"
"Medium","Freee情報不足","Invoice__c","a00RB00002B4i4RYAR","INV-0000000377","freee請求書IDはあるがURLがない","FreeeId=63150580","IDから請求書URLを補完する"
"Medium","Freee情報不足","Invoice__c","a00RB00002B2ejcYAB","INV-0000000378","freee請求書IDはあるがURLがない","FreeeId=60861181","IDから請求書URLを補完する"
"Medium","Freee情報不足","Invoice__c","a00RB00002B2ejdYAB","INV-0000000379","freee請求書IDはあるがURLがない","FreeeId=60861159","IDから請求書URLを補完する"
"Medium","Freee情報不足","Invoice__c","a00RB00002B5oL2YAJ","INV-0000000380","freee請求書IDはあるがURLがない","FreeeId=60861161","IDから請求書URLを補完する"
"Medium","Freee情報不足","Invoice__c","a00RB00002B5oL3YAJ","INV-0000000381","freee請求書IDはあるがURLがない","FreeeId=60906771","IDから請求書URLを補完する"
"Medium","Freee情報不足","Invoice__c","a00RB00002B5oL4YAJ","INV-0000000382","freee請求書IDはあるがURLがない","FreeeId=60952602","IDから請求書URLを補完する"
"Medium","Freee情報不足","Invoice__c","a00RB00002B5oL5YAJ","INV-0000000383","freee請求書IDはあるがURLがない","FreeeId=54249842","IDから請求書URLを補完する"
"Medium","Freee情報不足","Invoice__c","a00RB00002B5oL6YAJ","INV-0000000384","freee請求書IDはあるがURLがない","FreeeId=54153834","IDから請求書URLを補完する"
"Medium","Freee情報不足","Invoice__c","a00RB00002B5oL7YAJ","INV-0000000385","freee請求書IDはあるがURLがない","FreeeId=54153836","IDから請求書URLを補完する"
"Medium","Freee情報不足","Invoice__c","a00RB00002B5oL8YAJ","INV-0000000386","freee請求書IDはあるがURLがない","FreeeId=54153839","IDから請求書URLを補完する"
"Medium","Freee情報不足","Invoice__c","a00RB00002B5oL9YAJ","INV-0000000387","freee請求書IDはあるがURLがない","FreeeId=56676178","IDから請求書URLを補完する"
"Medium","Freee情報不足","Invoice__c","a00RB00002B5oLAYAZ","INV-0000000388","freee請求書IDはあるがURLがない","FreeeId=56678351","IDから請求書URLを補完する"
"Medium","Freee情報不足","Invoice__c","a00RB00002B5oLBYAZ","INV-0000000389","freee請求書IDはあるがURLがない","FreeeId=56678813","IDから請求書URLを補完する"
"Medium","Freee情報不足","Invoice__c","a00RB00002B5oLCYAZ","INV-0000000390","freee請求書IDはあるがURLがない","FreeeId=58573616","IDから請求書URLを補完する"
"Medium","Freee情報不足","Invoice__c","a00RB00002B5oLDYAZ","INV-0000000391","freee請求書IDはあるがURLがない","FreeeId=58690508","IDから請求書URLを補完する"
"Medium","Freee情報不足","Invoice__c","a00RB00002B5oLEYAZ","INV-0000000392","freee請求書IDはあるがURLがない","FreeeId=58690758","IDから請求書URLを補完する"
"Medium","Freee情報不足","Invoice__c","a00RB00002B5oLFYAZ","INV-0000000393","freee請求書IDはあるがURLがない","FreeeId=58709686","IDから請求書URLを補完する"
"Medium","Freee情報不足","Invoice__c","a00RB00002B5oLGYAZ","INV-0000000394","freee請求書IDはあるがURLがない","FreeeId=58712318","IDから請求書URLを補完する"
"Medium","Freee情報不足","Invoice__c","a00RB00002B5oLHYAZ","INV-0000000395","freee請求書IDはあるがURLがない","FreeeId=56527532","IDから請求書URLを補完する"
"Medium","Freee情報不足","Invoice__c","a00RB00002B5oLIYAZ","INV-0000000396","freee請求書IDはあるがURLがない","FreeeId=54153863","IDから請求書URLを補完する"
"Medium","Freee情報不足","Invoice__c","a00RB00002B5oLJYAZ","INV-0000000397","freee請求書IDはあるがURLがない","FreeeId=63077956","IDから請求書URLを補完する"
"Medium","Freee情報不足","Invoice__c","a00RB00002B5oLKYAZ","INV-0000000398","freee請求書IDはあるがURLがない","FreeeId=63125575","IDから請求書URLを補完する"
"Medium","Freee情報不足","Invoice__c","a00RB00002B5oLLYAZ","INV-0000000399","freee請求書IDはあるがURLがない","FreeeId=63127138","IDから請求書URLを補完する"
"Medium","Freee情報不足","Invoice__c","a00RB00002B5oLMYAZ","INV-0000000400","freee請求書IDはあるがURLがない","FreeeId=63150545","IDから請求書URLを補完する"
"Medium","Freee情報不足","Invoice__c","a00RB00002B5xxmYAB","INV-0000000401","freee請求書IDはあるがURLがない","FreeeId=58573621","IDから請求書URLを補完する"
"Medium","Freee情報不足","Invoice__c","a00RB00002B5xxnYAB","INV-0000000402","freee請求書IDはあるがURLがない","FreeeId=56527536","IDから請求書URLを補完する"
"Medium","Freee情報不足","Invoice__c","a00RB00002BZaqsYAD","INV-0000000405","freee請求書IDはあるがURLがない","FreeeId=58573614","IDから請求書URLを補完する"
"Medium","Freee情報不足","Invoice__c","a00RB00002BZaqtYAD","INV-0000000406","freee請求書IDはあるがURLがない","FreeeId=56527531","IDから請求書URLを補完する"
"Medium","Freee情報不足","Invoice__c","a00RB00002BZaquYAD","INV-0000000407","freee請求書IDはあるがURLがない","FreeeId=63150544","IDから請求書URLを補完する"
"Medium","Freee情報不足","Invoice__c","a00RB00002BahLdYAJ","INV-0000000408","freee請求書IDはあるがURLがない","FreeeId=60970507","IDから請求書URLを補完する"
"Medium","Freee情報不足","Invoice__c","a00RB00002BahLeYAJ","INV-0000000409","freee請求書IDはあるがURLがない","FreeeId=61624916","IDから請求書URLを補完する"
"Medium","Freee情報不足","Invoice__c","a00RB00002BahLfYAJ","INV-0000000410","freee請求書IDはあるがURLがない","FreeeId=62159546","IDから請求書URLを補完する"
"Medium","Freee情報不足","Invoice__c","a00RB00002BbzTPYAZ","INV-0000000413","freee請求書IDはあるがURLがない","FreeeId=50683953","IDから請求書URLを補完する"
"Medium","Freee情報不足","Invoice__c","a00RB00002BbzTQYAZ","INV-0000000414","freee請求書IDはあるがURLがない","FreeeId=52182829","IDから請求書URLを補完する"
"Medium","Freee情報不足","Invoice__c","a00RB00002BbzTRYAZ","INV-0000000415","freee請求書IDはあるがURLがない","FreeeId=46403134","IDから請求書URLを補完する"
"Medium","月末不一致","ContractLineItem__c","a03RB00001VK8GnYAL","a03RB00001VK8Gn","対象期間終了日が対象月末ではない","Start=2026-06-29, End=2026-07-31, Expected=2026-07-28","対象期間終了日を月末へ修正する"
"Medium","月末不一致","ContractLineItem__c","a03RB00001VUaoaYAD","a03RB00001VUaoa","対象期間終了日が対象月末ではない","Start=2026-06-01, End=2027-05-31, Expected=2026-06-30","対象期間終了日を月末へ修正する"
"Medium","月末不一致","ContractLineItem__c","a03RB00001VUaobYAD","a03RB00001VUaob","対象期間終了日が対象月末ではない","Start=2026-07-01, End=2027-06-30, Expected=2026-07-31","対象期間終了日を月末へ修正する"
"Medium","月末不一致","ContractLineItem__c","a03RB00001VUaocYAD","a03RB00001VUaoc","対象期間終了日が対象月末ではない","Start=2026-07-01, End=2027-06-30, Expected=2026-07-31","対象期間終了日を月末へ修正する"
"Medium","月末不一致","ContractLineItem__c","a03RB00001VUaoUYAT","a03RB00001VUaoU","対象期間終了日が対象月末ではない","Start=2026-07-01, End=2027-06-30, Expected=2026-07-31","対象期間終了日を月末へ修正する"
"Medium","月末不一致","ContractLineItem__c","a03RB00001VUaoVYAT","a03RB00001VUaoV","対象期間終了日が対象月末ではない","Start=2026-06-01, End=2027-05-31, Expected=2026-06-30","対象期間終了日を月末へ修正する"
"Medium","月末不一致","ContractLineItem__c","a03RB00001VUaoWYAT","a03RB00001VUaoW","対象期間終了日が対象月末ではない","Start=2026-06-01, End=2027-05-31, Expected=2026-06-30","対象期間終了日を月末へ修正する"
"Medium","月末不一致","ContractLineItem__c","a03RB00001VUaoXYAT","a03RB00001VUaoX","対象期間終了日が対象月末ではない","Start=2026-06-01, End=2027-05-31, Expected=2026-06-30","対象期間終了日を月末へ修正する"
"Medium","月末不一致","ContractLineItem__c","a03RB00001VUaoYYAT","a03RB00001VUaoY","対象期間終了日が対象月末ではない","Start=2026-06-01, End=2027-05-31, Expected=2026-06-30","対象期間終了日を月末へ修正する"
"Medium","月末不一致","ContractLineItem__c","a03RB00001VUaoZYAT","a03RB00001VUaoZ","対象期間終了日が対象月末ではない","Start=2026-06-01, End=2027-05-31, Expected=2026-06-30","対象期間終了日を月末へ修正する"
"Medium","月末不一致","ContractLineItem__c","a03RB00001VWEoiYAH","a03RB00001VWEoi","対象期間終了日が対象月末ではない","Start=2026-01-01, End=2026-12-31, Expected=2026-01-31","対象期間終了日を月末へ修正する"
"Medium","月末不一致","ContractLineItem__c","a03RB00001VWEojYAH","a03RB00001VWEoj","対象期間終了日が対象月末ではない","Start=2026-01-01, End=2026-12-31, Expected=2026-01-31","対象期間終了日を月末へ修正する"
"Medium","月末不一致","ContractLineItem__c","a03RB00001VXL07YAH","a03RB00001VXL07","対象期間終了日が対象月末ではない","Start=2026-01-01, End=2026-12-31, Expected=2026-01-31","対象期間終了日を月末へ修正する"
"Medium","月末不一致","ContractLineItem__c","a03RB00001VXL08YAH","a03RB00001VXL08","対象期間終了日が対象月末ではない","Start=2026-02-01, End=2027-01-31, Expected=2026-02-28","対象期間終了日を月末へ修正する"
"Medium","参照不足","Invoice__c","a00RB000024Ux4gYAC","INV-0000000035","契約はあるが契約期間が未設定","Contract=a04RB00000kUAPzYAO","請求対象月を含む契約期間を設定する"
"Medium","参照不足","Invoice__c","a00RB000024Ux57YAC","INV-0000000062","契約はあるが契約期間が未設定","Contract=a04RB00000kUAPzYAO","請求対象月を含む契約期間を設定する"
"Medium","参照不足","Invoice__c","a00RB000027flsLYAQ","INV-0000000133","契約はあるが契約期間が未設定","Contract=a04RB00000kUAPzYAO","請求対象月を含む契約期間を設定する"
"Medium","参照不足","Invoice__c","a00RB00002BMqK5YAL","INV-0000000403","契約はあるが契約期間が未設定","Contract=a04RB00000n9hzBYAQ","請求対象月を含む契約期間を設定する"
"Medium","参照不足","Invoice__c","a00RB00002BOnJhYAL","INV-0000000404","契約はあるが契約期間が未設定","Contract=a04RB00000nA94DYAS","請求対象月を含む契約期間を設定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001NswhiYAB","（三ヶ月のみ契約）前田建設工業株式会社_2026/01","商品マスタが未設定","Month=2026/01, Amount=75000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001NswhjYAB","（三ヶ月のみ契約）前田建設工業株式会社_2026/02","商品マスタが未設定","Month=2026/02, Amount=75000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001NswhkYAB","（三ヶ月のみ契約）前田建設工業株式会社_2026/03","商品マスタが未設定","Month=2026/03, Amount=75000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001Nswa2YAB","47内装株式会社_2025/03","商品マスタが未設定","Month=2025/03, Amount=110000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001Nswa3YAB","47内装株式会社_2025/04","商品マスタが未設定","Month=2025/04, Amount=110000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001Nswa4YAB","47内装株式会社_2025/05","商品マスタが未設定","Month=2025/05, Amount=110000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001Nswa5YAB","47内装株式会社_2025/06","商品マスタが未設定","Month=2025/06, Amount=55000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001Nswa6YAB","47内装株式会社_2025/07","商品マスタが未設定","Month=2025/07, Amount=55000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001Nswa7YAB","47内装株式会社_2025/08","商品マスタが未設定","Month=2025/08, Amount=55000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001Nswa8YAB","47内装株式会社_2025/09","商品マスタが未設定","Month=2025/09, Amount=55000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001Nswa9YAB","47内装株式会社_2025/10","商品マスタが未設定","Month=2025/10, Amount=55000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001NswaAYAR","47内装株式会社_2025/11","商品マスタが未設定","Month=2025/11, Amount=55000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001NswaBYAR","47内装株式会社_2025/12","商品マスタが未設定","Month=2025/12, Amount=55000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001NswaCYAR","47内装株式会社_2026/01","商品マスタが未設定","Month=2026/01, Amount=55000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001NswaDYAR","47内装株式会社_2026/02","商品マスタが未設定","Month=2026/02, Amount=55000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001NswaEYAR","47内装株式会社_2026/03","商品マスタが未設定","Month=2026/03, Amount=55000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001NswaFYAR","47内装株式会社_2026/04","商品マスタが未設定","Month=2026/04, Amount=55000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001NswaGYAR","47内装株式会社_2026/05","商品マスタが未設定","Month=2026/05, Amount=55000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001RIRErYAP","47内装株式会社_2026/06","商品マスタが未設定","Month=2026/06, Amount=55000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001RcABSYA3","47内装株式会社_2026/07","商品マスタが未設定","Month=2026/07, Amount=55000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001STmGzYAL","47内装株式会社_2026/08","商品マスタが未設定","Month=2026/08, Amount=55000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001NswaHYAR","ANAスカイビルサービス株式会社 ※郵送希望_2025/04","商品マスタが未設定","Month=2025/04, Amount=16000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001NswaIYAR","ANAスカイビルサービス株式会社 ※郵送希望_2025/05","商品マスタが未設定","Month=2025/05, Amount=16000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001NswaJYAR","ANAスカイビルサービス株式会社 ※郵送希望_2025/06","商品マスタが未設定","Month=2025/06, Amount=16000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001NswaKYAR","ANAスカイビルサービス株式会社 ※郵送希望_2025/07","商品マスタが未設定","Month=2025/07, Amount=16000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001NswaLYAR","ANAスカイビルサービス株式会社 ※郵送希望_2025/08","商品マスタが未設定","Month=2025/08, Amount=16000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001NswaMYAR","ANAスカイビルサービス株式会社 ※郵送希望_2025/09","商品マスタが未設定","Month=2025/09, Amount=16000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001NswaNYAR","ANAスカイビルサービス株式会社 ※郵送希望_2025/10","商品マスタが未設定","Month=2025/10, Amount=16000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001NswaOYAR","ANAスカイビルサービス株式会社 ※郵送希望_2025/11","商品マスタが未設定","Month=2025/11, Amount=16000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001NswaPYAR","ANAスカイビルサービス株式会社 ※郵送希望_2025/12","商品マスタが未設定","Month=2025/12, Amount=16000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001NswaQYAR","ANAスカイビルサービス株式会社 ※郵送希望_2026/01","商品マスタが未設定","Month=2026/01, Amount=16000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001NswaRYAR","ANAスカイビルサービス株式会社 ※郵送希望_2026/02","商品マスタが未設定","Month=2026/02, Amount=16000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001NswaSYAR","ANAスカイビルサービス株式会社 ※郵送希望_2026/03","商品マスタが未設定","Month=2026/03, Amount=16000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001NswaTYAR","ANAスカイビルサービス株式会社 ※郵送希望_2026/04","商品マスタが未設定","Month=2026/04, Amount=16000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001NswaUYAR","ANAスカイビルサービス株式会社 ※郵送希望_2026/05","商品マスタが未設定","Month=2026/05, Amount=16000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001RIREtYAP","ANAスカイビルサービス株式会社　※郵送希望_2026/06","商品マスタが未設定","Month=2026/06, Amount=16000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001RcABUYA3","ANAスカイビルサービス株式会社　※郵送希望_2026/07","商品マスタが未設定","Month=2026/07, Amount=16000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001STmH0YAL","ANAスカイビルサービス株式会社　※郵送希望_2026/08","商品マスタが未設定","Month=2026/08, Amount=16000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001NsweUYAR","JOA株式会社_2025/09","商品マスタが未設定","Month=2025/09, Amount=55000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001NsweVYAR","JOA株式会社_2025/10","商品マスタが未設定","Month=2025/10, Amount=55000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001NsweWYAR","JOA株式会社_2025/11","商品マスタが未設定","Month=2025/11, Amount=55000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001NsweXYAR","JOA株式会社_2025/12","商品マスタが未設定","Month=2025/12, Amount=55000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001NsweYYAR","JOA株式会社_2026/01","商品マスタが未設定","Month=2026/01, Amount=55000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001NsweZYAR","JOA株式会社_2026/02","商品マスタが未設定","Month=2026/02, Amount=55000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001NsweaYAB","JOA株式会社_2026/03","商品マスタが未設定","Month=2026/03, Amount=55000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001NswebYAB","JOA株式会社_2026/04","商品マスタが未設定","Month=2026/04, Amount=55000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001NswecYAB","JOA株式会社_2026/05","商品マスタが未設定","Month=2026/05, Amount=55000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001RIRF6YAP","JOA株式会社_2026/06","商品マスタが未設定","Month=2026/06, Amount=55000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001RcABiYAN","JOA株式会社_2026/07","商品マスタが未設定","Month=2026/07, Amount=55000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001STmH9YAL","JOA株式会社_2026/08","商品マスタが未設定","Month=2026/08, Amount=55000","請求明細の商品・名称・金額から商品を確定する"
"Medium","商品不足","ContractLineItem__c","a03RB00001NswkbYAB","NTTファシリティーズ株式会社_2026/06","商品マスタが未設定","Month=2026/06, Amount=1500000","請求明細の商品・名称・金額から商品を確定する"
