SourceSheet,SourceRow,Date,Account,Contract,MonthlyName,Amount,ContractMRR,LiveMatchCount,LiveIds,LiveTotals,AmountMatch
【営業】Rendery 月別契約中MRR,319,2026/07/01,株式会社ドムコス,CN-00000095,株式会社ドムコス_2026/07,8000,8000,1,a03RB00001RcACBYA3,8000,True
【営業】Rendery 月別契約中MRR,320,2026/07/01,株式会社フィールド・デザイン・アーキテクツ一級建築士事務所,CN-00000098,フィールド・デザイン・アーキテクツ一級建築士事務所_2026/07,8000,8000,1,a03RB00001RcACEYA3,8000,True
【営業】Rendery 月別契約中MRR,321,2026/07/01,株式会社ルミネ,CN-00000099,株式会社ルミネ_2026/07,8000,8000,1,a03RB00001RcACFYA3,8000,True
【営業】Rendery 月別契約中MRR,322,2026/07/01,株式会社安井建築設計事務所,CN-00000102,株式会社安井建築設計事務所_2026/07,8000,8000,1,a03RB00001RcACGYA3,8000,True
【営業】Rendery 月別契約中MRR,323,2026/07/01,株式会社ジョイフル本田,CN-00000103,株式会社ジョイフル本田（Pro１アカウント）_2026/07,8000,8000,1,a03RB00001RcACJYA3,8000,True
【営業】Rendery 月別契約中MRR,324,2026/07/01,若築建設株式会社,CN-00000104,若築建設株式会社_2026/07,8000,8000,1,a03RB00001NswkBYAR,8000,True
【営業】Rendery 月別契約中MRR,325,2026/07/01,西日本旅客鉄道株式会社,CN-00000105,西日本旅客鉄道株式会社 ビジネスデザイン部　JCLaaS事業部_2026/07,8000,8000,1,a03RB00001RcACHYA3,8000,True
【営業】Rendery 月別契約中MRR,326,2026/07/01,株式会社乃村工藝社,CN-00000106,株式会社乃村工藝社  カルチャー・コミュニケーション推進本部_2026/07,32000,32000,1,a03RB00001RcACIYA3,32000,True
【営業】Rendery 月別契約中MRR,327,2026/07/01,梅林建設株式会社,CN-00000107,梅林建設株式会社_2026/07,70000,70000,1,a03RB00001NswkPYAR,70000,True
【営業】Rendery 月別契約中MRR,328,2026/07/01,梅林建設株式会社,CN-00000107,a03RB00001VUaoU,6052.5,70000,1,a03RB00001VUaoUYAT,6052.5,True
【営業】Rendery 月別契約中MRR,329,2026/07/01,株式会社デザインアーク,CN-00000108,株式会社デザインアーク　東京本店　東京スペースソリューション第１営業所_2026/07,30000,30000,1,a03RB00001RcACKYA3,30000,True
【営業】Rendery 月別契約中MRR,330,2026/07/01,株式会社エリオクリエイト,CN-00000111,株式会社エリオクリエイト_2026/07,96000,8000,1,a03RB00001RcACNYA3,96000,True
【営業】Rendery 月別契約中MRR,331,2026/07/01,創建ホーム株式会社,CN-00000112,株式会社創建ホーム_2026/07,1008000,84000,1,a03RB00001RcACOYA3,1008000,True
【営業】Rendery 月別契約中MRR,332,2026/07/01,野村不動産株式会社,CN-00000191,野村不動産株式会社　商業事業本部_2026/07,140000,198000,1,a03RB00001RcAfpYAF,140000,True
【営業】Rendery 月別契約中MRR,333,2026/07/01,野村不動産株式会社,CN-00000191,野村不動産株式会社　商業事業本部_2026/07,30000,198000,1,a03RB00001RcAfqYAF,30000,True
【営業】Rendery 月別契約中MRR,334,2026/07/01,野村不動産株式会社,CN-00000191,a03RB00001VUaob,140000,198000,1,a03RB00001VUaobYAD,140000,True
【営業】Rendery 月別契約中MRR,335,2026/07/01,コンチネンタルホーム株式会社,CN-00000196,a03RB00001TWvoM,40000,40000,1,a03RB00001TWvoMYAT,40000,True
【営業】Rendery 月別契約中MRR,336,2026/07/01,アイリスオーヤマ株式会社(空間デザイン部),CN-00000200,a03RB00001UyZX3,11000,11000,1,a03RB00001UyZX3YAN,11000,True
【営業】Rendery 月別契約中MRR,337,2026/07/01,アイリスオーヤマ株式会社(ストアソリューション営業部ストアデザインチーム),CN-00000201,a03RB00001UyZX4,44000,44000,1,a03RB00001UyZX4YAN,44000,True
【営業】Rendery 月別契約中MRR,338,2026/07/01,九州旅客鉄道株式会社(博多設備区),CN-00000202,a03RB00001UyZX5,8000,8000,1,a03RB00001UyZX5YAN,8000,True
【営業】Rendery 月別契約中MRR,339,2026/07/01,九州旅客鉄道株式会社(建設工事部施設課),CN-00000203,a03RB00001UyZX7,8000,8000,1,a03RB00001UyZX7YAN,8000,True
【営業】Rendery 月別契約中MRR,340,2026/07/01,東急リゾーツ＆ステイ株式会社,CN-00000204,a03RB00001UyZX8,44000,44000,1,a03RB00001UyZX8YAN,44000,True
【営業】Rendery 月別契約中MRR,341,2026/07/01,九州旅客鉄道株式会社(開発工事部),CN-00000205,a03RB00001UyZX9,8000,8000,1,a03RB00001UyZX9YAN,8000,True
【営業】Rendery 月別契約中MRR,342,2026/07/01,株式会社ＬＩＸＩＬ住宅研究所,CN-00000206,a03RB00001UyZXA,8000,8000,1,a03RB00001UyZXAYA3,8000,True
【営業】Rendery 月別契約中MRR,343,2026/07/01,株式会社JR東日本建築設計,CN-00000211,a03RB00001UyZX2,8000,8000,1,a03RB00001UyZX2YAN,8000,True
【営業】Rendery 月別契約中MRR,344,2026/07/01,三菱地所株式会社(DX推進部),CN-00000212,a03RB00001UyZX1,16000,16000,1,a03RB00001UyZX1YAN,16000,True
【営業】Rendery 月別契約中MRR,345,2026/07/01,株式会社デザインアーク（東京スペースソリューション第１営業所）,CN-00000214,a03RB00001UyZWy,30000,30000,1,a03RB00001UyZWyYAN,30000,True
【営業】Rendery 月別契約中MRR,346,2026/07/01,合同会社小島屋,CN-00000215,a03RB00001UyZWz,8000,8000,1,a03RB00001UyZWzYAN,8000,True
【営業】Rendery 月別契約中MRR,347,2026/07/01,柏井建設株式会社,CN-00000217,a03RB00001UyZWx,75000,75000,1,a03RB00001UyZWxYAN,75000,True
【営業】Rendery 月別契約中MRR,348,2026/07/01,帝国不動産株式会社,CN-00000221,a03RB00001UyZX0,48000,48000,1,a03RB00001UyZX0YAN,48000,True
【営業】Rendery 月別契約中MRR,349,2026/07/01,三井不動産レジデンシャルリース株式会社(ソリューション推進部),CN-00000225,a03RB00001UyZWu,132000,132000,1,a03RB00001UyZWuYAN,132000,True
【営業】Rendery 月別契約中MRR,350,2026/07/01,株式会社三越伊勢丹プロパティ・デザイン,CN-00000226,a03RB00001UyZWv,48000,48000,1,a03RB00001UyZWvYAN,48000,True
【営業】Rendery 月別契約中MRR,351,2026/07/01,株式会社錢高組,CN-00000227,a03RB00001UyZWw,24000,24000,1,a03RB00001UyZWwYAN,24000,True
【営業】Rendery 月別契約中MRR,352,2026/07/01,株式会社ワンズ・レーニア,CN-00000228,a03RB00001UyZX6,75000,75000,1,a03RB00001UyZX6YAN,75000,True
【営業】Rendery 月別契約中MRR,353,2026/07/01,株式会社パインウェル,CN-00000234,a03RB00001VWEoh,8000,8000,1,a03RB00001VWEohYAH,8000,True
【営業】Rendery 月別契約中MRR,354,2026/07/01,株式会社フォーデック,CN-00000242,a03RB00001WZCQ2,8000,8000,1,a03RB00001WZCQ2YAP,8000,True
【営業】Rendery 月別契約中MRR,357,2026/08/01,サンフロンティア不動産株式会社,CN-00000003,サンフロンティア不動産株式会社_2026/08,64000,64000,1,a03RB00001STmGpYAL,64000,True
【営業】Rendery 月別契約中MRR,358,2026/08/01,東急株式会社,CN-00000006,東急株式会社_2026/08,11000,11000,1,a03RB00001STmGqYAL,11000,True
【営業】Rendery 月別契約中MRR,359,2026/08/01,東急建設株式会社,CN-00000007,東急建設 ○独特の請求書式あり_2026/08,8000,8000,1,a03RB00001NswVoYAJ,8000,True
【営業】Rendery 月別契約中MRR,360,2026/08/01,株式会社フロンティアコンサルティング,CN-00000008,株式会社フロンティアコンサルティング_2026/08,550000,550000,1,a03RB00001STmGrYAL,550000,True
【営業】Rendery 月別契約中MRR,361,2026/08/01,株式会社前田工務店,CN-00000009,前田工務店_2026/08,8000,8000,1,a03RB00001STmGsYAL,8000,True
【営業】Rendery 月別契約中MRR,362,2026/08/01,株式会社ムゲンエステート,CN-00000012,ムゲンエステート_2026/08,8000,8000,1,a03RB00001STmGtYAL,8000,True
【営業】Rendery 月別契約中MRR,363,2026/08/01,株式会社TRIAD,CN-00000022,株式会社TRIAD_2026/08,8000,8000,1,a03RB00001STmGwYAL,8000,True
【営業】Rendery 月別契約中MRR,364,2026/08/01,戸田建設株式会社,CN-00000026,戸田建設(設計部:月額)_2026/08,55000,55000,1,a03RB00001STmGyYAL,55000,True
【営業】Rendery 月別契約中MRR,365,2026/08/01,戸田建設株式会社,CN-00000026,a03RB00001Ygjen,55000,55000,1,a03RB00001YgjenYAB,55000,True
【営業】Rendery 月別契約中MRR,366,2026/08/01,47内装株式会社,CN-00000027,47内装株式会社_2026/08,55000,55000,1,a03RB00001STmGzYAL,55000,True
【営業】Rendery 月別契約中MRR,367,2026/08/01,ANAスカイビルサービス株式会社,CN-00000028,ANAスカイビルサービス株式会社　※郵送希望_2026/08,16000,16000,1,a03RB00001STmH0YAL,16000,True
【営業】Rendery 月別契約中MRR,368,2026/08/01,吉村紳 一級建築士事務所,CN-00000033,吉村紳　一級建築士事務所_2026/08,8000,8000,1,a03RB00001STmH1YAL,8000,True
【営業】Rendery 月別契約中MRR,369,2026/08/01,株式会社デザインアーク,CN-00000036,株式会社デザインアーク_2026/08,55000,165000,1,a03RB00001STmH2YAL,55000,True
【営業】Rendery 月別契約中MRR,370,2026/08/01,株式会社アーキテクト・ディベロッパー,CN-00000040,株式会社アーキテクト・ディベロッパー（5月1日より帝国不動産株式会社）_2026/08,48000,48000,1,a03RB00001STmH3YAL,48000,True
【営業】Rendery 月別契約中MRR,371,2026/08/01,野原グループ株式会社,CN-00000041,野原グループ株式会社_2026/08,8000,8000,1,a03RB00001STmH4YAL,8000,True
【営業】Rendery 月別契約中MRR,372,2026/08/01,JOA株式会社,CN-00000053,JOA株式会社_2026/08,55000,55000,1,a03RB00001STmH9YAL,55000,True
【営業】Rendery 月別契約中MRR,373,2026/08/01,三井不動産レジデンシャルリース株式会社,CN-00000055,三井不動産レジデンシャルリース株式会社(ソリューション推進部)_2026/08,132000,132000,1,a03RB00001STmHAYA1,132000,True
【営業】Rendery 月別契約中MRR,374,2026/08/01,株式会社大塚商会,CN-00000063,大塚商会（大和財宅）_2026/08,88000,88000,1,a03RB00001NswgNYAR,88000,True
【営業】Rendery 月別契約中MRR,375,2026/08/01,三越伊勢丹プロパティ・デザイン株式会社,CN-00000067,株式会社三越伊勢丹プロパティデザイン_2026/08,48000,48000,1,a03RB00001STmHFYA1,48000,True
【営業】Rendery 月別契約中MRR,376,2026/08/01,豊通ファシリティーズ株式会社,CN-00000068,豊通ファシリティーズ株式会社　建築・設計部_2026/08,16000,16000,1,a03RB00001STmHGYA1,16000,True
【営業】Rendery 月別契約中MRR,377,2026/08/01,フロンヴィルホームズ名古屋株式会社,CN-00000069,フロンヴィルホームズ名古屋株式会社_2026/08,20000,8000,1,a03RB00001NswgsYAB,20000,True
【営業】Rendery 月別契約中MRR,378,2026/08/01,フロンヴィルホームズ名古屋株式会社,CN-00000069,a03RB00001Ygjeg,8000,8000,1,a03RB00001YgjegYAB,8000,True
【営業】Rendery 月別契約中MRR,379,2026/08/01,三菱地所レジデンス株式会社,CN-00000071,三菱地所レジデンス株式会社_2026/08,140000,16000,1,a03RB00001NswhBYAR,140000,True
【営業】Rendery 月別契約中MRR,380,2026/08/01,三菱地所レジデンス株式会社,CN-00000071,a03RB00001Ygjeh,48000,16000,1,a03RB00001YgjehYAB,48000,True
【営業】Rendery 月別契約中MRR,381,2026/08/01,株式会社石勝エクステリア,CN-00000072,株式会社石勝エクステリア_2026/08,100000,100000,1,a03RB00001NswhMYAR,100000,True
【営業】Rendery 月別契約中MRR,382,2026/08/01,ジーク株式会社,CN-00000075,ジーク株式会社_2026/08,70000,70000,1,a03RB00001NswhrYAB,70000,True
【営業】Rendery 月別契約中MRR,383,2026/08/01,株式会社アールシーコア,CN-00000076,株式会社アールシーコア_2026/08,150000,150000,1,a03RB00001STmHHYA1,150000,True
【営業】Rendery 月別契約中MRR,384,2026/08/01,株式会社 錢高組,CN-00000077,株式会社錢高組_2026/08,24000,24000,1,a03RB00001STmHIYA1,24000,True
【営業】Rendery 月別契約中MRR,385,2026/08/01,日鉄興和不動産株式会社,CN-00000078,日鉄興和不動産株式会社_2026/08,140000,150000,1,a03RB00001NswiAYAR,140000,True
【営業】Rendery 月別契約中MRR,386,2026/08/01,株式会社石勝エクステリア,CN-00000079,株式会社石勝エクステリア(シングルサインオン分）_2026/08,30000,30000,1,a03RB00001NswiTYAR,30000,True
【営業】Rendery 月別契約中MRR,387,2026/08/01,株式会社アールシーコア,CN-00000080,株式会社アールシーコア(セキュリティオプション月額）_2026/08,100000,100000,1,a03RB00001STmHJYA1,100000,True
【営業】Rendery 月別契約中MRR,388,2026/08/01,Phantom株式会社,CN-00000081,Phantom株式会社_2026/08,16000,16000,1,a03RB00001STmHKYA1,16000,True
【営業】Rendery 月別契約中MRR,389,2026/08/01,株式会社 トーケン,CN-00000085,株式会社トーケン_2026/08,80000,80000,1,a03RB00001NswiwYAB,80000,True
【営業】Rendery 月別契約中MRR,390,2026/08/01,花菱不動産株式会社,CN-00000086,花菱不動産株式会社_2026/08,16000,16000,1,a03RB00001STmHNYA1,16000,True
【営業】Rendery 月別契約中MRR,391,2026/08/01,柏井建設 株式会社,CN-00000088,柏井建設株式会社_2026/08,75000,75000,1,a03RB00001STmHPYA1,75000,True
【営業】Rendery 月別契約中MRR,392,2026/08/01,株式会社紀伊國屋書店,CN-00000089,株式会社紀伊國屋書店_2026/08,40000,40000,1,a03RB00001STmHQYA1,40000,True
【営業】Rendery 月別契約中MRR,393,2026/08/01,株式会社サンケイビル,CN-00000090,株式会社サンケイビル_2026/08,70000,70000,1,a03RB00001NswjGYAR,70000,True
【営業】Rendery 月別契約中MRR,394,2026/08/01,三井住友建設株式会社,CN-00000091,三井住友建設株式会社_2026/08,8000,8000,1,a03RB00001STmHRYA1,8000,True
【営業】Rendery 月別契約中MRR,395,2026/08/01,Asplead株式会社,CN-00000092,Asplead株式会社_2026/08,16000,16000,1,a03RB00001STmHSYA1,16000,True
【営業】Rendery 月別契約中MRR,396,2026/08/01,株式会社スタイルテック総合計画,CN-00000093,スタイルテック総合計画_2026/08,75000,75000,1,a03RB00001STmHTYA1,75000,True
【営業】Rendery 月別契約中MRR,397,2026/08/01,株式会社ecoaハウス,CN-00000094,株式会社ecoaハウス_2026/08,75000,75000,1,a03RB00001STmHUYA1,75000,True
【営業】Rendery 月別契約中MRR,398,2026/08/01,株式会社ドムコス,CN-00000095,株式会社ドムコス_2026/08,8000,8000,1,a03RB00001STmHVYA1,8000,True
【営業】Rendery 月別契約中MRR,399,2026/08/01,株式会社フィールド・デザイン・アーキテクツ一級建築士事務所,CN-00000098,フィールド・デザイン・アーキテクツ一級建築士事務所_2026/08,8000,8000,1,a03RB00001STmHYYA1,8000,True
【営業】Rendery 月別契約中MRR,400,2026/08/01,株式会社ルミネ,CN-00000099,株式会社ルミネ_2026/08,8000,8000,1,a03RB00001STmHZYA1,8000,True
【営業】Rendery 月別契約中MRR,401,2026/08/01,株式会社安井建築設計事務所,CN-00000102,株式会社安井建築設計事務所_2026/08,8000,8000,1,a03RB00001STmHaYAL,8000,True
【営業】Rendery 月別契約中MRR,402,2026/08/01,株式会社ジョイフル本田,CN-00000103,株式会社ジョイフル本田（Pro１アカウント）_2026/08,8000,8000,1,a03RB00001STmHbYAL,8000,True
【営業】Rendery 月別契約中MRR,403,2026/08/01,若築建設株式会社,CN-00000104,若築建設株式会社_2026/08,8000,8000,1,a03RB00001NswkCYAR,8000,True
【営業】Rendery 月別契約中MRR,404,2026/08/01,西日本旅客鉄道株式会社,CN-00000105,西日本旅客鉄道株式会社 ビジネスデザイン部　JCLaaS事業部_2026/08,8000,8000,1,a03RB00001STmHcYAL,8000,True
【営業】Rendery 月別契約中MRR,405,2026/08/01,株式会社乃村工藝社,CN-00000106,株式会社乃村工藝社  カルチャー・コミュニケーション推進本部_2026/08,32000,32000,1,a03RB00001STmHdYAL,32000,True
【営業】Rendery 月別契約中MRR,406,2026/08/01,梅林建設株式会社,CN-00000107,梅林建設株式会社_2026/08,70000,70000,1,a03RB00001NswkQYAR,70000,True
【営業】Rendery 月別契約中MRR,407,2026/08/01,株式会社デザインアーク,CN-00000108,株式会社デザインアーク　東京本店　東京スペースソリューション第１営業所_2026/08,30000,30000,1,a03RB00001STmHeYAL,30000,True
【営業】Rendery 月別契約中MRR,408,2026/08/01,株式会社デザインアーク,CN-00000108,a03RB00001Ygjem,165000,30000,1,a03RB00001YgjemYAB,165000,True
【営業】Rendery 月別契約中MRR,409,2026/08/01,株式会社エリオクリエイト,CN-00000111,株式会社エリオクリエイト_2026/08,96000,8000,1,a03RB00001X5x2NYAR,96000,True
【営業】Rendery 月別契約中MRR,410,2026/08/01,創建ホーム株式会社,CN-00000112,株式会社創建ホーム_2026/08,1008000,84000,1,a03RB00001X5x2OYAR,1008000,True
【営業】Rendery 月別契約中MRR,411,2026/08/01,野村不動産株式会社,CN-00000191,野村不動産株式会社　商業事業本部_2026/08,140000,198000,2,a03RB00001X5x2QYAR|a03RB00001X5x2SYAR,140000|140000,False
【営業】Rendery 月別契約中MRR,412,2026/08/01,野村不動産株式会社,CN-00000191,野村不動産株式会社　商業事業本部_2026/08,30000,198000,1,a03RB00001X5x2RYAR,30000,True
【営業】Rendery 月別契約中MRR,413,2026/08/01,野村不動産株式会社,CN-00000191,野村不動産株式会社　商業事業本部_2026/08,140000,198000,2,a03RB00001X5x2QYAR|a03RB00001X5x2SYAR,140000|140000,False
【営業】Rendery 月別契約中MRR,414,2026/08/01,コンチネンタルホーム株式会社,CN-00000196,コンチネンタルホーム株式会社_2026-07-01_2026/08,40000,40000,1,a03RB00001X5x2TYAR,40000,True
【営業】Rendery 月別契約中MRR,415,2026/08/01,アイリスオーヤマ株式会社(空間デザイン部),CN-00000200,アイリスオーヤマ株式会社(空間デザイン部) [OLD] Rendery Enterpriseプラン(2025年9月まで) Freee自動請求契約_2026/08,11000,11000,1,a03RB00001X5x2UYAR,11000,True
【営業】Rendery 月別契約中MRR,416,2026/08/01,アイリスオーヤマ株式会社(ストアソリューション営業部ストアデザインチーム),CN-00000201,アイリスオーヤマ株式会社(ストアソリューション営業部ストアデザインチーム) [OLD] Rendery Enterpriseプラン(2025年9月まで) Fre,44000,44000,1,a03RB00001X5x2VYAR,44000,True
【営業】Rendery 月別契約中MRR,417,2026/08/01,九州旅客鉄道株式会社(博多設備区),CN-00000202,九州旅客鉄道株式会社(博多設備区) Rendery Proプラン Freee自動請求契約_2026/08,8000,8000,1,a03RB00001X5x2WYAR,8000,True
【営業】Rendery 月別契約中MRR,418,2026/08/01,九州旅客鉄道株式会社(建設工事部施設課),CN-00000203,九州旅客鉄道株式会社(建設工事部施設課) Rendery Proプラン Freee自動請求契約_2026/08,8000,8000,1,a03RB00001X5x2XYAR,8000,True
【営業】Rendery 月別契約中MRR,419,2026/08/01,東急リゾーツ＆ステイ株式会社,CN-00000204,東急リゾーツ＆ステイ株式会社 [OLD] Rendery Enterpriseプラン(2025年9月まで) Freee自動請求契約_2026/08,44000,44000,1,a03RB00001X5x2YYAR,44000,True
【営業】Rendery 月別契約中MRR,420,2026/08/01,九州旅客鉄道株式会社(開発工事部),CN-00000205,九州旅客鉄道株式会社(開発工事部) Rendery Proプラン Freee自動請求契約_2026/08,8000,8000,1,a03RB00001X5x2ZYAR,8000,True
【営業】Rendery 月別契約中MRR,421,2026/08/01,株式会社ＬＩＸＩＬ住宅研究所,CN-00000206,株式会社ＬＩＸＩＬ住宅研究所 Rendery Proプラン Freee自動請求契約_2026/08,8000,8000,1,a03RB00001X5x2aYAB,8000,True
【営業】Rendery 月別契約中MRR,422,2026/08/01,近鉄不動産株式会社,CN-00000207,近鉄不動産株式会社 Rendery Enterpriseプラン Freee自動請求契約_2026/08,100000,195000,1,a03RB00001X5x2bYAB,100000,True
【営業】Rendery 月別契約中MRR,423,2026/08/01,近鉄不動産株式会社,CN-00000207,近鉄不動産株式会社 Rendery Enterpriseプラン Freee自動請求契約_2026/08,195000,195000,1,a03RB00001X5x2cYAB,195000,True
【営業】Rendery 月別契約中MRR,424,2026/08/01,株式会社JR東日本建築設計,CN-00000211,株式会社JR東日本建築設計 Rendery Proプラン Freee自動請求契約_2026/08,8000,8000,1,a03RB00001X5x2hYAB,8000,True
【営業】Rendery 月別契約中MRR,425,2026/08/01,三菱地所株式会社(DX推進部),CN-00000212,三菱地所株式会社(DX推進部) Rendery Proプラン Freee自動請求契約_2026/08,16000,16000,1,a03RB00001X5x2iYAB,16000,True
【営業】Rendery 月別契約中MRR,426,2026/08/01,野村不動産株式会社,CN-00000213,野村不動産株式会社 Rendery Enterpriseプラン Freee自動請求契約_2026/08,30000,180000,1,a03RB00001X5x2jYAB,30000,True
【営業】Rendery 月別契約中MRR,427,2026/08/01,野村不動産株式会社,CN-00000213,野村不動産株式会社 Rendery Enterpriseプラン Freee自動請求契約_2026/08,150000,180000,1,a03RB00001X5x2kYAB,150000,True
【営業】Rendery 月別契約中MRR,428,2026/08/01,株式会社デザインアーク（東京スペースソリューション第１営業所）,CN-00000214,株式会社デザインアーク（東京スペースソリューション第１営業所） Rendery Enterpriseプラン Freee自動請求契約_2026/08,30000,30000,1,a03RB00001X5x2lYAB,30000,True
【営業】Rendery 月別契約中MRR,429,2026/08/01,合同会社小島屋,CN-00000215,合同会社小島屋 Rendery Proプラン Freee自動請求契約_2026/08,8000,8000,1,a03RB00001X5x2mYAB,8000,True
【営業】Rendery 月別契約中MRR,430,2026/08/01,株式会社コスモスイニシア（流通事業部）,CN-00000216,株式会社コスモスイニシア（流通事業部） Rendery Enterpriseプラン Freee自動請求契約_2026/08,150000,150000,1,a03RB00001X5x2nYAB,150000,True
【営業】Rendery 月別契約中MRR,431,2026/08/01,柏井建設株式会社,CN-00000217,柏井建設株式会社 Rendery Enterpriseプラン Freee自動請求契約_2026/08,75000,75000,1,a03RB00001X5x2oYAB,75000,True
【営業】Rendery 月別契約中MRR,432,2026/08/01,株式会社ジョイフル本田,CN-00000219,株式会社ジョイフル本田 [OLD] Rendery Enterpriseプラン(2025年9月まで) Freee自動請求契約_2026/08,55000,55000,1,a03RB00001X5x2qYAB,55000,True
【営業】Rendery 月別契約中MRR,433,2026/08/01,インフィニティ株式会社,CN-00000220,インフィニティ株式会社 Rendery Proプラン Freee自動請求契約_2026/08,8000,8000,1,a03RB00001X5x2rYAB,8000,True
【営業】Rendery 月別契約中MRR,434,2026/08/01,帝国不動産株式会社,CN-00000221,帝国不動産株式会社 Rendery Proプラン Freee自動請求契約_2026/08,48000,48000,1,a03RB00001X5x2sYAB,48000,True
【営業】Rendery 月別契約中MRR,435,2026/08/01,アイリスチトセ株式会社,CN-00000222,アイリスチトセ株式会社 [OLD] Rendery Enterpriseプラン(2025年9月まで) Freee自動請求契約_2026/08,77000,77000,1,a03RB00001X5x2tYAB,77000,True
【営業】Rendery 月別契約中MRR,436,2026/08/01,三井不動産レジデンシャルリース株式会社(ソリューション推進部),CN-00000225,三井不動産レジデンシャルリース株式会社(ソリューション推進部) [OLD] Rendery Enterpriseプラン(2025年9月まで) Freee自動請求,132000,132000,1,a03RB00001X5x2wYAB,132000,True
【営業】Rendery 月別契約中MRR,437,2026/08/01,株式会社三越伊勢丹プロパティ・デザイン,CN-00000226,株式会社三越伊勢丹プロパティ・デザイン Rendery Proプラン Freee自動請求契約_2026/08,48000,48000,1,a03RB00001X5x2xYAB,48000,True
【営業】Rendery 月別契約中MRR,438,2026/08/01,株式会社錢高組,CN-00000227,株式会社錢高組 Rendery Proプラン Freee自動請求契約_2026/08,24000,24000,1,a03RB00001X5x2yYAB,24000,True
【営業】Rendery 月別契約中MRR,439,2026/08/01,株式会社ワンズ・レーニア,CN-00000228,株式会社ワンズ・レーニア Rendery Enterpriseプラン Freee自動請求契約_2026/08,75000,75000,1,a03RB00001X5x2zYAB,75000,True
【営業】Rendery 月別契約中MRR,440,2026/08/01,株式会社パインウェル,CN-00000234,株式会社パインウェル Rendery Proプラン Freee自動請求契約_2026/08,8000,8000,1,a03RB00001X5x31YAB,8000,True
【営業】Rendery 月別契約中MRR,441,2026/08/01,大東建託株式会社,CN-00000235,大東建託株式会社 [OLD] Rendery Enterpriseプラン(2025年9月まで) Freee自動請求契約_2026/08,132000,132000,1,a03RB00001X5x32YAB,132000,True
【営業】Rendery 月別契約中MRR,442,2026/08/01,矢作建設工業株式会社,CN-00000240,a03RB00001Zs85b,70000,,1,a03RB00001Zs85bYAB,70000,True
【営業】Rendery 月別契約中MRR,443,2026/08/01,株式会社フォーデック,CN-00000242,株式会社フォーデック Rendery Proプラン Freee自動請求契約_2026/08,8000,8000,1,a03RB00001X5x33YAB,8000,True
【営業】Rendery 月別契約中MRR,444,2026/08/01,株式会社アールシーコア,CN-00000248,a03RB00001Ygjee,100000,,1,a03RB00001YgjeeYAB,100000,True
【営業】Rendery 月別契約中MRR,445,2026/08/01,株式会社アールシーコア,CN-00000248,a03RB00001Ygjef,150000,,1,a03RB00001YgjefYAB,150000,True
【営業】Rendery 月別契約中MRR,448,2026/09/01,東急建設株式会社,CN-00000007,東急建設 ○独特の請求書式あり_2026/09,8000,8000,1,a03RB00001NswVpYAJ,8000,True
【営業】Rendery 月別契約中MRR,449,2026/09/01,株式会社石勝エクステリア,CN-00000072,株式会社石勝エクステリア_2026/09,100000,100000,1,a03RB00001NswhNYAR,100000,True
【営業】Rendery 月別契約中MRR,450,2026/09/01,ジーク株式会社,CN-00000075,ジーク株式会社_2026/09,70000,70000,1,a03RB00001NswhsYAB,70000,True
【営業】Rendery 月別契約中MRR,451,2026/09/01,日鉄興和不動産株式会社,CN-00000078,日鉄興和不動産株式会社_2026/09,140000,150000,1,a03RB00001NswiBYAR,140000,True
【営業】Rendery 月別契約中MRR,452,2026/09/01,株式会社石勝エクステリア,CN-00000079,株式会社石勝エクステリア(シングルサインオン分）_2026/09,30000,30000,1,a03RB00001NswiUYAR,30000,True
【営業】Rendery 月別契約中MRR,453,2026/09/01,株式会社 トーケン,CN-00000085,株式会社トーケン_2026/09,80000,80000,1,a03RB00001NswixYAB,80000,True
【営業】Rendery 月別契約中MRR,454,2026/09/01,株式会社サンケイビル,CN-00000090,株式会社サンケイビル_2026/09,70000,70000,1,a03RB00001NswjHYAR,70000,True
【営業】Rendery 月別契約中MRR,455,2026/09/01,若築建設株式会社,CN-00000104,若築建設株式会社_2026/09,8000,8000,1,a03RB00001NswkDYAR,8000,True
【営業】Rendery 月別契約中MRR,456,2026/09/01,梅林建設株式会社,CN-00000107,梅林建設株式会社_2026/09,70000,70000,1,a03RB00001NswkRYAR,70000,True
【営業】Rendery 月別契約中MRR,459,2026/10/01,東急建設株式会社,CN-00000007,東急建設 ○独特の請求書式あり_2026/10,8000,8000,1,a03RB00001NswVqYAJ,8000,True
【営業】Rendery 月別契約中MRR,460,2026/10/01,株式会社石勝エクステリア,CN-00000072,株式会社石勝エクステリア_2026/10,100000,100000,1,a03RB00001NswhOYAR,100000,True
【営業】Rendery 月別契約中MRR,461,2026/10/01,ジーク株式会社,CN-00000075,ジーク株式会社_2026/10,70000,70000,1,a03RB00001NswhtYAB,70000,True
【営業】Rendery 月別契約中MRR,462,2026/10/01,日鉄興和不動産株式会社,CN-00000078,日鉄興和不動産株式会社_2026/10,140000,150000,1,a03RB00001NswiCYAR,140000,True
【営業】Rendery 月別契約中MRR,463,2026/10/01,株式会社石勝エクステリア,CN-00000079,株式会社石勝エクステリア(シングルサインオン分）_2026/10,30000,30000,1,a03RB00001NswiVYAR,30000,True
【営業】Rendery 月別契約中MRR,464,2026/10/01,株式会社 トーケン,CN-00000085,株式会社トーケン_2026/10,80000,80000,1,a03RB00001NswiyYAB,80000,True
