Name,MasterContract__c,Month__c,PeopleNumber__c,CheckStatus__c,Total__c,Account__c,Payment__c,Plan__c,ContractYearMonth__c,ARR_Target__c,ContractPeriod__c,InitialFee__c,InvoiceStatus__c,MRR_Target__c,PeriodEndDate__c,PeriodStartDate__c,RevenueAmount__c,ProductMaster__c
株式会社サンケイビル_2026/07,a04RB00000kUAP2YAO,2026/07,5,送付,70000,001RB00001VTrvXYAT,請求書,EN,2026/07,,a0BRB00000ynb6x2AA,,,,,2026-07-01,,
株式会社サンケイビル_2026/08,a04RB00000kUAP2YAO,2026/08,5,送付,70000,001RB00001VTrvXYAT,請求書,EN,2026/08,,a0BRB00000ynb6x2AA,,,,,2026-08-01,,
株式会社サンケイビル_2026/09,a04RB00000kUAP2YAO,2026/09,5,送付,70000,001RB00001VTrvXYAT,請求書,EN,2026/09,,a0BRB00000ynb6x2AA,,,,,2026-09-01,,
株式会社サンケイビル_2026/10,a04RB00000kUAP2YAO,2026/10,5,送付,70000,001RB00001VTrvXYAT,請求書,EN,2026/10,,a0BRB00000ynb6x2AA,,,,,2026-10-01,,
株式会社サンケイビル_2026/11,a04RB00000kUAP2YAO,2026/11,5,送付,70000,001RB00001VTrvXYAT,請求書,EN,2026/11,,a0BRB00000ynb6x2AA,,,,,2026-11-01,,
株式会社サンケイビル_2026/12,a04RB00000kUAP2YAO,2026/12,5,送付,70000,001RB00001VTrvXYAT,請求書,EN,2026/12,,a0BRB00000ynb6x2AA,,,,,2026-12-01,,
株式会社サンケイビル_2027/01,a04RB00000kUAP2YAO,2027/01,5,送付,70000,001RB00001VTrvXYAT,請求書,EN,2027/01,,a0BRB00000ynb6x2AA,,,,,2027-01-01,,
株式会社サンケイビル_2027/02,a04RB00000kUAP2YAO,2027/02,5,送付,70000,001RB00001VTrvXYAT,請求書,EN,2027/02,,a0BRB00000ynb6x2AA,,,,,2027-02-01,,
株式会社サンケイビル_2027/03,a04RB00000kUAP2YAO,2027/03,5,送付,70000,001RB00001VTrvXYAT,請求書,EN,2027/03,,a0BRB00000ynb6x2AA,,,,,2027-03-01,,
三井住友建設株式会社_2026/03,a04RB00000kUAP3YAO,2026/03,1,送付,8000,001RB00001VTqeXYAT,請求書,Pro,2026/03,,a0BRB00000ynb6y2AA,,,,,2026-03-01,,
三井住友建設株式会社_2026/04,a04RB00000kUAP3YAO,2026/04,1,送付,8000,001RB00001VTqeXYAT,請求書,Pro,2026/04,,a0BRB00000ynb6y2AA,,,,,2026-04-01,,
三井住友建設株式会社_2026/05,a04RB00000kUAP3YAO,2026/05,1,送付,8000,001RB00001VTqeXYAT,請求書,Pro,2026/05,,a0BRB00000ynb6y2AA,,,,,2026-05-01,,
Asplead株式会社_2026/04,a04RB00000kUAP4YAO,2026/04,2,送付,16000,001RB00001VTqnvYAD,請求書,Pro,2026/04,,a0BRB00000ynb6z2AA,,,,,2026-04-01,,
Asplead株式会社_2026/05,a04RB00000kUAP4YAO,2026/05,2,送付,16000,001RB00001VTqnvYAD,請求書,Pro,2026/05,,a0BRB00000ynb6z2AA,,,,,2026-05-01,,
スタイルテック総合計画_2026/04,a04RB00000kUAP5YAO,2026/04,5,送付,75000,001RB00001VTrkbYAD,請求書,EN,2026/04,,a0BRB00000ynb702AA,,,,,2026-04-01,,
スタイルテック総合計画_2026/05,a04RB00000kUAP5YAO,2026/05,5,送付,75000,001RB00001VTrkbYAD,請求書,EN,2026/05,,a0BRB00000ynb702AA,,,,,2026-05-01,,
株式会社ecoaハウス_2026/04,a04RB00000kUAP6YAO,2026/04,5,送付,75000,001RB00001VTrlqYAD,請求書,EN,2026/04,,a0BRB00000ynb712AA,,,,,2026-04-01,,
株式会社ecoaハウス_2026/05,a04RB00000kUAP6YAO,2026/05,5,送付,75000,001RB00001VTrlqYAD,請求書,EN,2026/05,,a0BRB00000ynb712AA,,,,,2026-05-01,,
株式会社ドムコス_2026/04,a04RB00000kUAP7YAO,2026/04,1,送付,8000,001RB00001VTrqdYAD,請求書,Pro,2026/04,,a0BRB00000ynb722AA,,,,,2026-04-01,,
株式会社ドムコス_2026/05,a04RB00000kUAP7YAO,2026/05,1,送付,8000,001RB00001VTrqdYAD,請求書,Pro,2026/05,,a0BRB00000ynb722AA,,,,,2026-05-01,,
近鉄不動産_2026/04,a04RB00000kUAP8YAO,2026/04,11,送付,165000,001RB00001VTrvcYAD,請求書,EN,2026/04,,a0BRB00000ynb732AA,,,,,2026-04-01,,
近鉄不動産_2026/05,a04RB00000kUAP8YAO,2026/05,11,送付,165000,001RB00001VTrvcYAD,請求書,EN,2026/05,,a0BRB00000ynb732AA,,,,,2026-05-01,,
近鉄不動産_2026/06,a04RB00000kUAP8YAO,2026/06,12,,180000,001RB00001VTrvcYAD,請求書,EN,2026/06,,a0BRB00000ynb732AA,,,,,2026-06-01,,
近鉄不動産(セキュリティオプション月額）_2026/04,a04RB00000kUAP9YAO,2026/04,1,送付,100000,001RB00001VTrvcYAD,請求書,EN,2026/04,,a0BRB00000ynb742AA,,,,,2026-04-01,,
近鉄不動産(セキュリティオプション月額）_2026/05,a04RB00000kUAP9YAO,2026/05,1,送付,100000,001RB00001VTrvcYAD,請求書,EN,2026/05,,a0BRB00000ynb742AA,,,,,2026-05-01,,
フィールド・デザイン・アーキテクツ一級建築士事務所_2026/04,a04RB00000kUAPAYA4,2026/04,1,送付,8000,001RB00001VTrqeYAD,請求書,Pro,2026/04,,a0BRB00000ynb752AA,,,,,2026-04-01,,
フィールド・デザイン・アーキテクツ一級建築士事務所_2026/05,a04RB00000kUAPAYA4,2026/05,1,送付,8000,001RB00001VTrqeYAD,請求書,Pro,2026/05,,a0BRB00000ynb752AA,,,,,2026-05-01,,
株式会社ルミネ_2026/04,a04RB00000kUAPBYA4,2026/04,1,送付,8000,001RB00001VTrYEYA1,請求書,Pro,2026/04,,a0BRB00000ynb762AA,,,,,2026-04-01,,
株式会社ルミネ_2026/05,a04RB00000kUAPBYA4,2026/05,1,送付,8000,001RB00001VTrYEYA1,請求書,Pro,2026/05,,a0BRB00000ynb762AA,,,,,2026-05-01,,
株式会社フジタ BIM推進部_2026/04,a04RB00000kUAPCYA4,2026/04,3,送付,42000,001RB00001VTrwFYAT,請求書,EN,2026/04,,a0BRB00000ynn532AA,,,,,2026-04-01,,
株式会社フジタ BIM推進部_2026/05,a04RB00000kUAPCYA4,2026/05,3,送付,42000,001RB00001VTrwFYAT,請求書,EN,2026/05,,a0BRB00000ynn532AA,,,,,2026-05-01,,
株式会社フジタ BIM推進部_2026/06,a04RB00000kUAPCYA4,2026/06,3,送付,42000,001RB00001VTrwFYAT,請求書,EN,2026/06,,a0BRB00000ynn532AA,,,,,2026-06-01,,
株式会社フジタ BIM推進部_2026/07,a04RB00000kUAPCYA4,2026/07,3,送付,42000,001RB00001VTrwFYAT,請求書,EN,2026/07,,a0BRB00000ynn532AA,,,,,2026-07-01,,
株式会社フジタ BIM推進部_2026/08,a04RB00000kUAPCYA4,2026/08,3,送付,42000,001RB00001VTrwFYAT,請求書,EN,2026/08,,a0BRB00000ynn532AA,,,,,2026-08-01,,
株式会社フジタ BIM推進部_2026/09,a04RB00000kUAPCYA4,2026/09,3,送付,42000,001RB00001VTrwFYAT,請求書,EN,2026/09,,a0BRB00000ynn532AA,,,,,2026-09-01,,
株式会社フジタ BIM推進部_2026/10,a04RB00000kUAPCYA4,2026/10,3,送付,42000,001RB00001VTrwFYAT,請求書,EN,2026/10,,a0BRB00000ynn532AA,,,,,2026-10-01,,
株式会社フジタ BIM推進部_2026/11,a04RB00000kUAPCYA4,2026/11,3,送付,42000,001RB00001VTrwFYAT,請求書,EN,2026/11,,a0BRB00000ynn532AA,,,,,2026-11-01,,
株式会社フジタ BIM推進部_2026/12,a04RB00000kUAPCYA4,2026/12,3,送付,42000,001RB00001VTrwFYAT,請求書,EN,2026/12,,a0BRB00000ynn532AA,,,,,2026-12-01,,
株式会社フジタ BIM推進部_2027/01,a04RB00000kUAPCYA4,2027/01,3,送付,42000,001RB00001VTrwFYAT,請求書,EN,2027/01,,a0BRB00000ynn532AA,,,,,2027-01-01,,
株式会社フジタ BIM推進部_2027/02,a04RB00000kUAPCYA4,2027/02,3,送付,42000,001RB00001VTrwFYAT,請求書,EN,2027/02,,a0BRB00000ynn532AA,,,,,2027-02-01,,
株式会社フジタ BIM推進部_2027/03,a04RB00000kUAPCYA4,2027/03,3,送付,42000,001RB00001VTrwFYAT,請求書,EN,2027/03,,a0BRB00000ynn532AA,,,,,2027-03-01,,
株式会社フジタ 設計統括部_2026/04,a04RB00000kUAPDYA4,2026/04,7,送付,98000,001RB00001VTrwFYAT,請求書,EN,2026/04,,a0BRB00000ynn542AA,,,,,2026-04-01,,
株式会社フジタ 設計統括部_2026/05,a04RB00000kUAPDYA4,2026/05,7,送付,98000,001RB00001VTrwFYAT,請求書,EN,2026/05,,a0BRB00000ynn542AA,,,,,2026-05-01,,
株式会社フジタ 設計統括部_2026/06,a04RB00000kUAPDYA4,2026/06,7,送付,98000,001RB00001VTrwFYAT,請求書,EN,2026/06,,a0BRB00000ynn542AA,,,,,2026-06-01,,
株式会社フジタ 設計統括部_2026/07,a04RB00000kUAPDYA4,2026/07,7,送付,98000,001RB00001VTrwFYAT,請求書,EN,2026/07,,a0BRB00000ynn542AA,,,,,2026-07-01,,
株式会社フジタ 設計統括部_2026/08,a04RB00000kUAPDYA4,2026/08,7,送付,98000,001RB00001VTrwFYAT,請求書,EN,2026/08,,a0BRB00000ynn542AA,,,,,2026-08-01,,
株式会社フジタ 設計統括部_2026/09,a04RB00000kUAPDYA4,2026/09,7,送付,98000,001RB00001VTrwFYAT,請求書,EN,2026/09,,a0BRB00000ynn542AA,,,,,2026-09-01,,
株式会社フジタ 設計統括部_2026/10,a04RB00000kUAPDYA4,2026/10,7,送付,98000,001RB00001VTrwFYAT,請求書,EN,2026/10,,a0BRB00000ynn542AA,,,,,2026-10-01,,
株式会社フジタ 設計統括部_2026/11,a04RB00000kUAPDYA4,2026/11,7,送付,98000,001RB00001VTrwFYAT,請求書,EN,2026/11,,a0BRB00000ynn542AA,,,,,2026-11-01,,
株式会社フジタ 設計統括部_2026/12,a04RB00000kUAPDYA4,2026/12,7,送付,98000,001RB00001VTrwFYAT,請求書,EN,2026/12,,a0BRB00000ynn542AA,,,,,2026-12-01,,
株式会社フジタ 設計統括部_2027/01,a04RB00000kUAPDYA4,2027/01,7,送付,98000,001RB00001VTrwFYAT,請求書,EN,2027/01,,a0BRB00000ynn542AA,,,,,2027-01-01,,
株式会社フジタ 設計統括部_2027/02,a04RB00000kUAPDYA4,2027/02,7,送付,98000,001RB00001VTrwFYAT,請求書,EN,2027/02,,a0BRB00000ynn542AA,,,,,2027-02-01,,
株式会社フジタ 設計統括部_2027/03,a04RB00000kUAPDYA4,2027/03,7,送付,98000,001RB00001VTrwFYAT,請求書,EN,2027/03,,a0BRB00000ynn542AA,,,,,2027-03-01,,
株式会社安井建築設計事務所_2026/04,a04RB00000kUAPEYA4,2026/04,1,送付,8000,001RB00001VTqU8YAL,請求書,Pro,2026/04,,a0BRB00000ynn552AA,,,,,2026-04-01,,
株式会社安井建築設計事務所_2026/05,a04RB00000kUAPEYA4,2026/05,1,送付,8000,001RB00001VTqU8YAL,請求書,Pro,2026/05,,a0BRB00000ynn552AA,,,,,2026-05-01,,
株式会社ジョイフル本田（Pro１アカウント）_2026/06,a04RB00000kUAPFYA4,2026/06,1,,8000,001RB00001VTqkQYAT,請求書,Pro,2026/06,,a0BRB00000ynn562AA,,,,,2026-06-01,,
若築建設株式会社_2026/05,a04RB00000kUAPGYA4,2026/05,1,送付,8000,001RB00001VTrmvYAD,請求書,Pro,2026/05,,a0BRB00000ynn572AA,,,,,2026-05-01,,
若築建設株式会社_2026/06,a04RB00000kUAPGYA4,2026/06,1,送付,8000,001RB00001VTrmvYAD,請求書,Pro,2026/06,,a0BRB00000ynn572AA,,,,,2026-06-01,,
若築建設株式会社_2026/07,a04RB00000kUAPGYA4,2026/07,1,送付,8000,001RB00001VTrmvYAD,請求書,Pro,2026/07,,a0BRB00000ynn572AA,,,,,2026-07-01,,
若築建設株式会社_2026/08,a04RB00000kUAPGYA4,2026/08,1,送付,8000,001RB00001VTrmvYAD,請求書,Pro,2026/08,,a0BRB00000ynn572AA,,,,,2026-08-01,,
若築建設株式会社_2026/09,a04RB00000kUAPGYA4,2026/09,1,送付,8000,001RB00001VTrmvYAD,請求書,Pro,2026/09,,a0BRB00000ynn572AA,,,,,2026-09-01,,
若築建設株式会社_2026/10,a04RB00000kUAPGYA4,2026/10,1,送付,8000,001RB00001VTrmvYAD,請求書,Pro,2026/10,,a0BRB00000ynn572AA,,,,,2026-10-01,,
若築建設株式会社_2026/11,a04RB00000kUAPGYA4,2026/11,1,送付,8000,001RB00001VTrmvYAD,請求書,Pro,2026/11,,a0BRB00000ynn572AA,,,,,2026-11-01,,
若築建設株式会社_2026/12,a04RB00000kUAPGYA4,2026/12,1,送付,8000,001RB00001VTrmvYAD,請求書,Pro,2026/12,,a0BRB00000ynn572AA,,,,,2026-12-01,,
若築建設株式会社_2027/01,a04RB00000kUAPGYA4,2027/01,1,送付,8000,001RB00001VTrmvYAD,請求書,Pro,2027/01,,a0BRB00000ynn572AA,,,,,2027-01-01,,
若築建設株式会社_2027/02,a04RB00000kUAPGYA4,2027/02,1,送付,8000,001RB00001VTrmvYAD,請求書,Pro,2027/02,,a0BRB00000ynn572AA,,,,,2027-02-01,,
若築建設株式会社_2027/03,a04RB00000kUAPGYA4,2027/03,1,送付,8000,001RB00001VTrmvYAD,請求書,Pro,2027/03,,a0BRB00000ynn572AA,,,,,2027-03-01,,
若築建設株式会社_2027/04,a04RB00000kUAPGYA4,2027/04,1,送付,8000,001RB00001VTrmvYAD,請求書,Pro,2027/04,,a0BRB00000ynn572AA,,,,,2027-04-01,,
西日本旅客鉄道株式会社 ビジネスデザイン部 JCLaaS事業部_2026/05,a04RB00000kUAPHYA4,2026/05,1,送付,8000,001RB00001VTro2YAD,請求書,Pro,2026/05,,a0BRB00000ynn582AA,,,,,2026-05-01,,
株式会社乃村工藝社 カルチャー・コミュニケーション推進本部_2026/05,a04RB00000kUAPIYA4,2026/05,4,送付,32000,001RB00001VTCZZYA5,請求書,Pro,2026/05,,a0BRB00000ynn592AA,,,,,2026-05-01,,
株式会社乃村工藝社 カルチャー・コミュニケーション推進本部_2026/06,a04RB00000kUAPIYA4,2026/06,4,,32000,001RB00001VTCZZYA5,請求書,Pro,2026/06,,a0BRB00000ynn592AA,,,,,2026-06-01,,
梅林建設株式会社_2026/06,a04RB00000kUAPJYA4,2026/06,5,,70000,001RB00001VTrkSYAT,請求書,EN,2026/06,,a0BRB00000ynn5A2AQ,,,,,2026-06-01,,
梅林建設株式会社_2026/07,a04RB00000kUAPJYA4,2026/07,5,送付,70000,001RB00001VTrkSYAT,請求書,EN,2026/07,,a0BRB00000ynn5A2AQ,,,,,2026-07-01,,
梅林建設株式会社_2026/08,a04RB00000kUAPJYA4,2026/08,5,送付,70000,001RB00001VTrkSYAT,請求書,EN,2026/08,,a0BRB00000ynn5A2AQ,,,,,2026-08-01,,
梅林建設株式会社_2026/09,a04RB00000kUAPJYA4,2026/09,5,送付,70000,001RB00001VTrkSYAT,請求書,EN,2026/09,,a0BRB00000ynn5A2AQ,,,,,2026-09-01,,
梅林建設株式会社_2026/10,a04RB00000kUAPJYA4,2026/10,5,送付,70000,001RB00001VTrkSYAT,請求書,EN,2026/10,,a0BRB00000ynn5A2AQ,,,,,2026-10-01,,
梅林建設株式会社_2026/11,a04RB00000kUAPJYA4,2026/11,5,送付,70000,001RB00001VTrkSYAT,請求書,EN,2026/11,,a0BRB00000ynn5A2AQ,,,,,2026-11-01,,
梅林建設株式会社_2026/12,a04RB00000kUAPJYA4,2026/12,5,送付,70000,001RB00001VTrkSYAT,請求書,EN,2026/12,,a0BRB00000ynn5A2AQ,,,,,2026-12-01,,
梅林建設株式会社_2027/01,a04RB00000kUAPJYA4,2027/01,5,送付,70000,001RB00001VTrkSYAT,請求書,EN,2027/01,,a0BRB00000ynn5A2AQ,,,,,2027-01-01,,
梅林建設株式会社_2027/02,a04RB00000kUAPJYA4,2027/02,5,送付,70000,001RB00001VTrkSYAT,請求書,EN,2027/02,,a0BRB00000ynn5A2AQ,,,,,2027-02-01,,
梅林建設株式会社_2027/03,a04RB00000kUAPJYA4,2027/03,5,送付,70000,001RB00001VTrkSYAT,請求書,EN,2027/03,,a0BRB00000ynn5A2AQ,,,,,2027-03-01,,
梅林建設株式会社_2027/04,a04RB00000kUAPJYA4,2027/04,5,送付,70000,001RB00001VTrkSYAT,請求書,EN,2027/04,,a0BRB00000ynn5A2AQ,,,,,2027-04-01,,
梅林建設株式会社_2027/05,a04RB00000kUAPJYA4,2027/05,5,送付,70000,001RB00001VTrkSYAT,請求書,EN,2027/05,,a0BRB00000ynn5A2AQ,,,,,2027-05-01,,
株式会社デザインアーク 東京本店 東京スペースソリューション第１営業所_2026/06,a04RB00000kUAPKYA4,2026/06,2,,30000,001RB00001VTruAYAT,請求書,EN,2026/06,,a0BRB00000ynn5B2AQ,,,,,2026-06-01,,
NTTファシリティーズ株式会社_2026/06,a04RB00000kUAPLYA4,2026/06,10,,1500000,001RB00001VTrnrYAD,請求書,EN,2026/06,,a0BRB00000ynn5C2AQ,,,,,2026-06-01,,
合同会社小島屋_2026/06,a04RB00000kUAPMYA4,2026/06,1,,8000,001RB00001VTruZYAT,請求書,Pro,2026/06,,a0BRB00000ynn5D2AQ,,,,,2026-06-01,,
株式会社エリオクリエイト_2026/06,a04RB00000kUAPNYA4,2026/06,1,,96000,001RB00001VTrxYYAT,請求書,Pro,2026/06,,a0BRB00000ynn5E2AQ,,,,,2026-06-01,,
株式会社創建ホーム_2026/06,a04RB00000kUAPOYA4,2026/06,6,,1008000,001RB00001VTrm3YAD,請求書,EN,2026/06,,a0BRB00000ynn5F2AQ,,,,,2026-06-01,,
株式会社リアルエステートブラザーズ_2024/08,a04RB00000kUAPPYA4,2024/08,1,入金,11000,001RB00001VTqVaYAL,請求書,BA,2024/08,,a0BRB00000ynn5G2AQ,,,,,2024-08-01,,
株式会社リアルエステートブラザーズ_2024/09,a04RB00000kUAPPYA4,2024/09,1,入金,11000,001RB00001VTqVaYAL,請求書,BA,2024/09,,a0BRB00000ynn5G2AQ,,,,,2024-09-01,,
株式会社四ツ橋_2024/08,a04RB00000kUAPQYA4,2024/08,1,送付,10000,001RB00001VTtISYA1,請求書,BA,2024/08,,a0BRB00000ynn5H2AQ,,,,,2024-08-01,,
株式会社四ツ橋_2024/09,a04RB00000kUAPQYA4,2024/09,1,入金,10000,001RB00001VTtISYA1,請求書,BA,2024/09,,a0BRB00000ynn5H2AQ,,,,,2024-09-01,,
株式会社四ツ橋_2024/10,a04RB00000kUAPQYA4,2024/10,1,入金,10000,001RB00001VTtISYA1,請求書,BA,2024/10,,a0BRB00000ynn5H2AQ,,,,,2024-10-01,,
ムゲンエステート_2024/10,a04RB00000kUANmYAO,2024/10,1,入金,11000,001RB00001VTqlOYAT,請求書,BA,2024/10,,a0BRB00000ynn5I2AQ,,,,,2024-10-01,,
ムゲンエステート_2024/11,a04RB00000kUANmYAO,2024/11,1,入金,11000,001RB00001VTqlOYAT,請求書,BA,2024/11,,a0BRB00000ynn5I2AQ,,,,,2024-11-01,,
ムゲンエステート_2024/12,a04RB00000kUANmYAO,2024/12,1,入金,11000,001RB00001VTqlOYAT,請求書,BA,2024/12,,a0BRB00000ynn5I2AQ,,,,,2024-12-01,,
ムゲンエステート_2025/01,a04RB00000kUANmYAO,2025/01,1,入金,11000,001RB00001VTqlOYAT,請求書,BA,2025/01,,a0BRB00000ynn5I2AQ,,,,,2025-01-01,,
ムゲンエステート_2025/02,a04RB00000kUANmYAO,2025/02,1,入金,11000,001RB00001VTqlOYAT,請求書,BA,2025/02,,a0BRB00000ynn5I2AQ,,,,,2025-02-01,,
ムゲンエステート_2025/03,a04RB00000kUANmYAO,2025/03,1,送付,11000,001RB00001VTqlOYAT,請求書,BA,2025/03,,a0BRB00000ynn5I2AQ,,,,,2025-03-01,,
ムゲンエステート_2025/04,a04RB00000kUANmYAO,2025/04,1,送付,11000,001RB00001VTqlOYAT,請求書,BA,2025/04,,a0BRB00000ynn5I2AQ,,,,,2025-04-01,,
ムゲンエステート_2025/05,a04RB00000kUANmYAO,2025/05,1,送付,11000,001RB00001VTqlOYAT,請求書,BA,2025/05,,a0BRB00000ynn5I2AQ,,,,,2025-05-01,,
ムゲンエステート_2025/06,a04RB00000kUANmYAO,2025/06,1,送付,11000,001RB00001VTqlOYAT,請求書,BA,2025/06,,a0BRB00000ynn5I2AQ,,,,,2025-06-01,,
ムゲンエステート_2025/07,a04RB00000kUANmYAO,2025/07,1,送付,11000,001RB00001VTqlOYAT,請求書,BA,2025/07,,a0BRB00000ynn5I2AQ,,,,,2025-07-01,,
ムゲンエステート_2025/08,a04RB00000kUANmYAO,2025/08,1,送付,11000,001RB00001VTqlOYAT,請求書,BA,2025/08,,a0BRB00000ynn5I2AQ,,,,,2025-08-01,,
ムゲンエステート_2025/09,a04RB00000kUANmYAO,2025/09,1,送付,11000,001RB00001VTqlOYAT,請求書,BA,2025/09,,a0BRB00000ynn5I2AQ,,,,,2025-09-01,,
ムゲンエステート_2025/10,a04RB00000kUANmYAO,2025/10,1,送付,11000,001RB00001VTqlOYAT,請求書,BA,2025/10,,a0BRB00000ynn5I2AQ,,,,,2025-10-01,,
ムゲンエステート_2025/11,a04RB00000kUANmYAO,2025/11,1,送付,11000,001RB00001VTqlOYAT,請求書,BA,2025/11,,a0BRB00000ynn5I2AQ,,,,,2025-11-01,,
ムゲンエステート_2025/12,a04RB00000kUANmYAO,2025/12,1,送付,11000,001RB00001VTqlOYAT,請求書,BA,2025/12,,a0BRB00000ynn5I2AQ,,,,,2025-12-01,,
ムゲンエステート_2026/01,a04RB00000kUANmYAO,2026/01,1,送付,11000,001RB00001VTqlOYAT,請求書,BA,2026/01,,a0BRB00000ynn5I2AQ,,,,,2026-01-01,,
ムゲンエステート_2026/02,a04RB00000kUANmYAO,2026/02,1,送付,11000,001RB00001VTqlOYAT,請求書,BA,2026/02,,a0BRB00000ynn5I2AQ,,,,,2026-02-01,,
三井不動産レジデンシャルリース_2024/10,a04RB00000kUAPSYA4,2024/10,1,入金,11000,001RB00001VTqbXYAT,請求書,BA,2024/10,,a0BRB00000ynn5J2AQ,,,,,2024-10-01,,
三井不動産レジデンシャルリース_2025/05,a04RB00000kUAPSYA4,2025/05,1,送付,11000,001RB00001VTqbXYAT,請求書,BA,2025/05,,a0BRB00000ynn5J2AQ,,,,,2025-05-01,,
studio55_2024/09,a04RB00000kUANnYAO,2024/09,1,,,001RB00001VTrOjYAL,請求書,BA,2024/09,,a0BRB00000ynb5i2AA,,,,,2024-09-01,,
studio55_2024/10,a04RB00000kUANnYAO,2024/10,1,,,001RB00001VTrOjYAL,請求書,BA,2024/10,,a0BRB00000ynb5i2AA,,,,,2024-10-01,,
studio55_2024/11,a04RB00000kUANnYAO,2024/11,1,,,001RB00001VTrOjYAL,請求書,BA,2024/11,,a0BRB00000ynb5i2AA,,,,,2024-11-01,,
タクエーホーム株式会社_2024/09,a04RB00000kUAPTYA4,2024/09,1,入金,11000,001RB00001VTqWsYAL,請求書,BA,2024/09,,a0BRB00000ynn5L2AQ,,,,,2024-09-01,,
タクエーホーム株式会社_2024/10,a04RB00000kUAPTYA4,2024/10,1,入金,11000,001RB00001VTqWsYAL,請求書,BA,2024/10,,a0BRB00000ynn5L2AQ,,,,,2024-10-01,,
タクエーホーム株式会社_2024/11,a04RB00000kUAPTYA4,2024/11,1,入金,11000,001RB00001VTqWsYAL,請求書,BA,2024/11,,a0BRB00000ynn5L2AQ,,,,,2024-11-01,,
タクエーホーム株式会社_2024/12,a04RB00000kUAPTYA4,2024/12,1,入金,11000,001RB00001VTqWsYAL,請求書,BA,2024/12,,a0BRB00000ynn5L2AQ,,,,,2024-12-01,,
タクエーホーム株式会社_2025/01,a04RB00000kUAPTYA4,2025/01,1,入金,11000,001RB00001VTqWsYAL,請求書,BA,2025/01,,a0BRB00000ynn5L2AQ,,,,,2025-01-01,,
タクエーホーム株式会社_2025/02,a04RB00000kUAPTYA4,2025/02,1,入金,11000,001RB00001VTqWsYAL,請求書,BA,2025/02,,a0BRB00000ynn5L2AQ,,,,,2025-02-01,,
タクエーホーム株式会社_2025/03,a04RB00000kUAPTYA4,2025/03,1,入金,11000,001RB00001VTqWsYAL,請求書,BA,2025/03,,a0BRB00000ynn5L2AQ,,,,,2025-03-01,,
タクエーホーム株式会社_2025/04,a04RB00000kUAPTYA4,2025/04,1,入金,11000,001RB00001VTqWsYAL,請求書,BA,2025/04,,a0BRB00000ynn5L2AQ,,,,,2025-04-01,,
タクエーホーム株式会社_2025/05,a04RB00000kUAPTYA4,2025/05,1,入金,11000,001RB00001VTqWsYAL,請求書,BA,2025/05,,a0BRB00000ynn5L2AQ,,,,,2025-05-01,,
タクエーホーム株式会社_2025/06,a04RB00000kUAPTYA4,2025/06,1,入金,11000,001RB00001VTqWsYAL,請求書,BA,2025/06,,a0BRB00000ynn5L2AQ,,,,,2025-06-01,,
タクエーホーム株式会社_2025/07,a04RB00000kUAPTYA4,2025/07,1,入金,11000,001RB00001VTqWsYAL,請求書,BA,2025/07,,a0BRB00000ynn5L2AQ,,,,,2025-07-01,,
タクエーホーム株式会社_2025/08,a04RB00000kUAPTYA4,2025/08,1,入金,11000,001RB00001VTqWsYAL,請求書,BA,2025/08,,a0BRB00000ynn5L2AQ,,,,,2025-08-01,,
タクエーホーム株式会社_2025/09,a04RB00000kUAPTYA4,2025/09,1,入金,11000,001RB00001VTqWsYAL,請求書,BA,2025/09,,a0BRB00000ynn5L2AQ,,,,,2025-09-01,,
㈱渚工務店 SmileHome_2024/09,a04RB00000kUAPUYA4,2024/09,1,送付,11000,001RB00001VTqaFYAT,請求書,BA,2024/09,,a0BRB00000ynn5M2AQ,,,,,2024-09-01,,
㈱渚工務店 SmileHome_2024/10,a04RB00000kUAPUYA4,2024/10,1,送付,11000,001RB00001VTqaFYAT,請求書,BA,2024/10,,a0BRB00000ynn5M2AQ,,,,,2024-10-01,,
㈱渚工務店 SmileHome_2024/11,a04RB00000kUAPUYA4,2024/11,1,送付,11000,001RB00001VTqaFYAT,請求書,BA,2024/11,,a0BRB00000ynn5M2AQ,,,,,2024-11-01,,
㈱渚工務店 SmileHome_2024/12,a04RB00000kUAPUYA4,2024/12,1,送付,11000,001RB00001VTqaFYAT,請求書,BA,2024/12,,a0BRB00000ynn5M2AQ,,,,,2024-12-01,,
㈱渚工務店 SmileHome_2025/01,a04RB00000kUAPUYA4,2025/01,1,送付,11000,001RB00001VTqaFYAT,請求書,BA,2025/01,,a0BRB00000ynn5M2AQ,,,,,2025-01-01,,
㈱渚工務店 SmileHome_2025/02,a04RB00000kUAPUYA4,2025/02,1,送付,11000,001RB00001VTqaFYAT,請求書,BA,2025/02,,a0BRB00000ynn5M2AQ,,,,,2025-02-01,,
ハウスプラザ_2024/10,a04RB00000kUAPVYA4,2024/10,1,入金,11000,001RB00001VTqZpYAL,請求書,BA,2024/10,,a0BRB00000ynn5N2AQ,,,,,2024-10-01,,
ハウスプラザ_2024/11,a04RB00000kUAPVYA4,2024/11,1,入金,11000,001RB00001VTqZpYAL,請求書,BA,2024/11,,a0BRB00000ynn5N2AQ,,,,,2024-11-01,,
ハウスプラザ_2024/12,a04RB00000kUAPVYA4,2024/12,1,入金,11000,001RB00001VTqZpYAL,請求書,BA,2024/12,,a0BRB00000ynn5N2AQ,,,,,2024-12-01,,
